ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2017,26,Blackpool Teaching Hospitals NHS Foundation Trust,England,,,,North West (Lancashire and South Cumbria),-3.014905456,53.82047209,2935,-1,-1,0,Suppressed due to small numbers,3.25,4,Within 5%,2.73 to 3.94,2924,-1,-1,0,Suppressed due to small numbers,0.96,3,5 to 15% lower,0.59 to 1.59,13,4.43,4,Within 5%,4.2,4,Within 5%,3.61 to 5.14,4,"2,000-3,999 births",3.23,1.03,4.25
2017,27,Bolton NHS Foundation Trust,England,,,,North West (Greater Manchester),-2.428765423,53.55417767,5853,26,4.44,5,Over 5% higher,4.01,4,Within 5%,3.37 to 4.79,5827,8,1.37,2,Over 15% lower,1.79,3,5 to 15% lower,1.19 to 2.77,34,5.81,4,Within 5%,5.78,4,Within 5%,5.03 to 7.22,2,Level 3 NICU,3.95,2.09,6.03
2017,29,Bradford Teaching Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.793372823,53.80566545,5698,32,5.62,5,Over 5% higher,4.02,4,Within 5%,3.41 to 4.91,5666,16,2.82,5,Over 5% higher,2.04,4,Within 5%,1.40 to 2.88,48,8.42,5,Over 5% higher,6.04,4,Within 5%,5.30 to 7.55,2,Level 3 NICU,3.95,2.09,6.03
2017,31,Brighton and Sussex University Hospitals NHS Trust,England,,,,South East Coast,-0.089486225,50.99062704,5456,13,2.38,2,Over 15% lower,4.05,4,Within 5%,3.28 to 4.78,5443,5,0.92,2,Over 15% lower,1.74,2,Over 15% lower,1.10 to 2.75,18,3.3,2,Over 15% lower,5.72,3,5 to 15% lower,4.88 to 7.20,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,32,Buckinghamshire Healthcare NHS Trust,England,,,,Thames Valley and Wessex,-0.801216231,51.79784154,5143,21,4.08,5,Over 5% higher,3.64,4,Within 5%,3.05 to 4.36,5122,3,0.59,2,Over 15% lower,1.11,3,5 to 15% lower,0.69 to 1.79,24,4.67,4,Within 5%,4.74,4,Within 5%,4.19 to 5.91,3,"4,000 or more births",3.56,1.24,4.79
2017,33,Burton Hospitals NHS Foundation Trust,England,,,,Central,-1.654045242,52.81684473,3428,5,1.46,2,Over 15% lower,3.12,4,Within 5%,2.44 to 3.72,3423,9,2.63,5,Over 5% higher,1.43,5,Over 5% higher,0.86 to 2.57,14,4.08,4,Within 5%,4.52,5,Over 5% higher,3.73 to 5.79,4,"2,000-3,999 births",3.23,1.03,4.25
2017,34,Calderdale and Huddersfield NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.855784958,53.70507897,5336,16,3,2,Over 15% lower,3.47,4,Within 5%,2.89 to 4.14,5320,12,2.26,5,Over 5% higher,1.5,5,Over 5% higher,0.97 to 2.23,28,5.25,5,Over 5% higher,4.99,4,Within 5%,4.26 to 6.06,3,"4,000 or more births",3.56,1.24,4.79
2017,36,Cambridge University Hospitals NHS Foundation Trust,England,,,,East of England,0.140779614,52.17330324,5348,22,4.11,4,Within 5%,4.3,4,Within 5%,3.58 to 5.23,5326,12,2.25,4,Within 5%,2.29,4,Within 5%,1.56 to 3.37,34,6.36,4,Within 5%,6.55,4,Within 5%,5.60 to 8.36,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,40,Cardiff and Vale University Health Board,Wales,,,,Wales,-3.188104766,51.50629814,5686,25,4.4,4,Within 5%,4.22,4,Within 5%,3.54 to 5.06,5661,18,3.18,5,Over 5% higher,3.14,5,Over 5% higher,2.07 to 4.67,43,7.56,5,Over 5% higher,7.27,5,Over 5% higher,6.26 to 9.08,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,44,Chelsea and Westminster Hospital NHS Foundation Trust,England,,,,North West London,-0.179859309,51.48374824,11494,37,3.22,2,Over 15% lower,3.97,3,5 to 15% lower,3.18 to 4.81,11457,18,1.57,2,Over 15% lower,2.1,3,5 to 15% lower,1.51 to 3.01,55,4.79,2,Over 15% lower,6.08,3,5 to 15% lower,5.22 to 7.47,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,46,Chesterfield Royal Hospital NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.39855122,53.23593354,2838,-1,-1,0,Suppressed due to small numbers,3.13,4,Within 5%,2.46 to 3.77,2834,-1,-1,0,Suppressed due to small numbers,0.94,3,5 to 15% lower,0.55 to 1.55,5,1.76,2,Over 15% lower,4.08,4,Within 5%,3.46 to 5.00,4,"2,000-3,999 births",3.23,1.03,4.25
2017,47,City Hospitals Sunderland NHS Foundation Trust,England,,,,Northern,-1.409416252,54.90297062,3149,-1,-1,0,Suppressed due to small numbers,3.84,4,Within 5%,3.12 to 4.63,3142,-1,-1,0,Suppressed due to small numbers,1.72,2,Over 15% lower,1.12 to 2.70,9,2.86,2,Over 15% lower,5.57,3,5 to 15% lower,4.67 to 6.89,2,Level 3 NICU,3.95,2.09,6.03
2017,48,Colchester Hospital University NHS Foundation Trust,England,,,,East of England,0.901106778,51.90914816,3788,11,2.9,3,5 to 15% lower,3.2,4,Within 5%,2.63 to 3.86,3777,6,1.59,5,Over 5% higher,1.18,5,Over 5% higher,0.73 to 1.93,17,4.49,5,Over 5% higher,4.38,4,Within 5%,3.72 to 5.38,4,"2,000-3,999 births",3.23,1.03,4.25
2017,50,Countess of Chester Hospital NHS Foundation Trust,England,,,,North West (Cheshire and Merseyside),-2.897674446,53.21149643,2936,10,3.41,5,Over 5% higher,3.25,4,Within 5%,2.68 to 3.96,2926,3,1.03,4,Within 5%,1.08,5,Over 5% higher,0.65 to 1.80,13,4.43,4,Within 5%,4.33,4,Within 5%,3.70 to 5.37,4,"2,000-3,999 births",3.23,1.03,4.25
2017,51,County Durham and Darlington NHS Foundation Trust,England,,,,Northern,-1.591354026,54.78879514,4891,-1,-1,0,Suppressed due to small numbers,3.5,4,Within 5%,2.90 to 4.11,4877,-1,-1,0,Suppressed due to small numbers,1.02,2,Over 15% lower,0.60 to 1.68,15,3.07,2,Over 15% lower,4.53,3,5 to 15% lower,3.92 to 5.52,3,"4,000 or more births",3.56,1.24,4.79
2017,53,Croydon Health Services NHS Trust,England,,,,South London,-0.107179352,51.38860428,3780,15,3.97,5,Over 5% higher,3.2,4,Within 5%,2.61 to 3.82,3765,5,1.33,5,Over 5% higher,1.05,4,Within 5%,0.67 to 1.69,20,5.29,5,Over 5% higher,4.25,4,Within 5%,3.65 to 5.29,4,"2,000-3,999 births",3.23,1.03,4.25
2017,55,Cwm Taf University Health Board,Wales,,,,Wales,-3.384263085,51.76352029,3803,18,4.73,5,Over 5% higher,3.32,4,Within 5%,2.75 to 4.13,3785,6,1.59,5,Over 5% higher,1.16,5,Over 5% higher,0.69 to 1.90,24,6.31,5,Over 5% higher,4.48,5,Over 5% higher,3.81 to 5.64,4,"2,000-3,999 births",3.23,1.03,4.25
2017,56,Dartford and Gravesham NHS Trust,England,,,,South East Coast,0.168282067,51.47659402,4954,13,2.62,2,Over 15% lower,3.46,4,Within 5%,2.81 to 4.14,4941,4,0.81,2,Over 15% lower,1.14,3,5 to 15% lower,0.71 to 1.79,17,3.43,2,Over 15% lower,4.59,4,Within 5%,3.91 to 5.68,3,"4,000 or more births",3.56,1.24,4.79
2017,57,Derby Teaching Hospitals NHS Foundation Trust,England,,,,Trent,-1.511817437,52.91123086,5820,18,3.09,3,5 to 15% lower,3.5,4,Within 5%,2.88 to 4.18,5802,13,2.24,5,Over 5% higher,1.43,5,Over 5% higher,1.00 to 2.26,31,5.33,5,Over 5% higher,4.99,4,Within 5%,4.35 to 6.25,3,"4,000 or more births",3.56,1.24,4.79
2017,61,Doncaster and Bassetlaw Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.107679394,53.53048278,4880,15,3.07,3,5 to 15% lower,3.51,4,Within 5%,2.91 to 4.13,4865,4,0.82,2,Over 15% lower,1.1,3,5 to 15% lower,0.71 to 1.72,19,3.89,2,Over 15% lower,4.59,4,Within 5%,3.94 to 5.60,3,"4,000 or more births",3.56,1.24,4.79
2017,62,Dorset County Hospital NHS Foundation Trust,England,,,,Thames Valley and Wessex,-2.445811518,50.71289326,1858,-1,-1,0,Suppressed due to small numbers,3.13,4,Within 5%,2.33 to 3.86,1854,-1,-1,0,Suppressed due to small numbers,1,4,Within 5%,0.54 to 1.80,6,3.23,2,Over 15% lower,4.12,4,Within 5%,3.08 to 5.38,5,"Under 2,000 births",3.16,1.03,4.18
2017,67,East Cheshire NHS Trust,England,,,,North West (Cheshire and Merseyside),-2.140141249,53.26198264,1635,-1,-1,0,Suppressed due to small numbers,3.17,4,Within 5%,2.42 to 4.04,1630,-1,-1,0,Suppressed due to small numbers,1.06,4,Within 5%,0.56 to 2.07,7,4.28,4,Within 5%,4.22,4,Within 5%,3.31 to 5.60,5,"Under 2,000 births",3.16,1.03,4.18
2017,68,East Kent Hospitals University NHS Foundation Trust,England,,,,South East Coast,1.391157188,51.37750223,6996,19,2.72,2,Over 15% lower,3.82,4,Within 5%,3.11 to 4.59,6977,21,3.01,5,Over 5% higher,2.84,5,Over 5% higher,1.93 to 4.18,40,5.72,3,5 to 15% lower,6.64,5,Over 5% higher,5.67 to 8.41,2,Level 3 NICU,3.95,2.09,6.03
2017,69,East Lancashire Hospitals NHS Trust,England,,,,North West (Lancashire and South Cumbria),-2.226709877,53.8096203,6354,29,4.56,5,Over 5% higher,4.01,4,Within 5%,3.31 to 4.83,6325,18,2.85,5,Over 5% higher,2.56,5,Over 5% higher,1.68 to 3.87,47,7.4,5,Over 5% higher,6.55,5,Over 5% higher,5.63 to 8.29,2,Level 3 NICU,3.95,2.09,6.03
2017,73,East Sussex Healthcare NHS Trust,England,,,,South East Coast,0.569367265,50.8847795,3281,11,3.35,4,Within 5%,3.23,4,Within 5%,2.63 to 3.88,3270,6,1.83,5,Over 5% higher,1.21,5,Over 5% higher,0.70 to 2.10,17,5.18,5,Over 5% higher,4.44,4,Within 5%,3.72 to 5.57,4,"2,000-3,999 births",3.23,1.03,4.25
2017,66,East and North Hertfordshire NHS Trust,England,,,,East of England,-0.21111201,51.92414995,5640,13,2.3,2,Over 15% lower,3.45,4,Within 5%,2.84 to 4.20,5627,6,1.07,3,5 to 15% lower,1.24,4,Within 5%,0.80 to 1.95,19,3.37,2,Over 15% lower,4.69,4,Within 5%,4.04 to 5.80,3,"4,000 or more births",3.56,1.24,4.79
2017,74,Epsom and St Helier University Hospitals NHS Trust,England,,,,South London,-0.271824887,51.32449692,4799,12,2.5,2,Over 15% lower,3.48,4,Within 5%,2.87 to 4.12,4787,5,1.04,2,Over 15% lower,1.22,4,Within 5%,0.80 to 1.93,17,3.54,2,Over 15% lower,4.69,4,Within 5%,4.05 to 5.71,3,"4,000 or more births",3.56,1.24,4.79
2017,75,Frimley Health NHS Foundation Trust,England,,,,Thames Valley and Wessex,-0.740025872,51.31914765,9652,36,3.73,4,Within 5%,3.6,4,Within 5%,3.07 to 4.35,9616,20,2.08,5,Over 5% higher,1.63,5,Over 5% higher,1.05 to 2.49,56,5.8,5,Over 5% higher,5.27,5,Over 5% higher,4.55 to 6.57,3,"4,000 or more births",3.56,1.24,4.79
2017,76,Gateshead Health NHS Foundation Trust,England,,,,Northern,-1.579468796,54.93880988,1855,7,3.77,5,Over 5% higher,3.17,4,Within 5%,2.52 to 4.14,1848,3,1.62,5,Over 5% higher,1.12,5,Over 5% higher,0.63 to 2.11,10,5.39,5,Over 5% higher,4.29,4,Within 5%,3.47 to 5.73,5,"Under 2,000 births",3.16,1.03,4.18
2017,77,George Eliot Hospital NHS Trust,England,,,,Central,-1.473639116,52.51162654,2147,-1,-1,0,Suppressed due to small numbers,3.14,4,Within 5%,2.44 to 3.74,2145,-1,-1,0,Suppressed due to small numbers,1.1,5,Over 5% higher,0.66 to 1.88,5,2.33,2,Over 15% lower,4.22,4,Within 5%,3.45 to 5.14,4,"2,000-3,999 births",3.23,1.03,4.25
2017,78,Gloucestershire Hospitals NHS Foundation Trust,England,,,,South West,-2.232508121,51.86565036,6276,-1,-1,0,Suppressed due to small numbers,3.56,4,Within 5%,3.06 to 4.29,6256,-1,-1,0,Suppressed due to small numbers,0.96,2,Over 15% lower,0.59 to 1.54,22,3.51,2,Over 15% lower,4.49,3,5 to 15% lower,3.95 to 5.49,3,"4,000 or more births",3.56,1.24,4.79
2017,81,Great Western Hospitals NHS Foundation Trust,England,,,,South West,-1.726267683,51.53767831,4423,13,2.94,2,Over 15% lower,3.53,4,Within 5%,2.97 to 4.14,4410,3,0.68,2,Over 15% lower,1.11,3,5 to 15% lower,0.69 to 1.77,16,3.62,2,Over 15% lower,4.62,4,Within 5%,3.98 to 5.77,3,"4,000 or more births",3.56,1.24,4.79
2017,83,Guy's and St Thomas' NHS Foundation Trust,England,,,,South London,-0.118063666,51.49739622,6934,28,4.04,4,Within 5%,4.03,4,Within 5%,3.28 to 4.79,6906,16,2.32,4,Within 5%,2.11,3,5 to 15% lower,1.50 to 3.11,44,6.35,4,Within 5%,6.12,3,5 to 15% lower,5.38 to 7.73,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,84,Hampshire Hospitals NHS Foundation Trust,England,,,,Thames Valley and Wessex,-1.329506244,51.06083139,5250,22,4.19,5,Over 5% higher,3.69,4,Within 5%,3.09 to 4.55,5228,5,0.96,2,Over 15% lower,1.24,4,Within 5%,0.77 to 1.98,27,5.14,5,Over 5% higher,4.93,4,Within 5%,4.24 to 6.19,3,"4,000 or more births",3.56,1.24,4.79
2017,85,Harrogate and District NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.516284762,53.99360023,1882,-1,-1,0,Suppressed due to small numbers,3.16,4,Within 5%,2.45 to 3.95,1877,-1,-1,0,Suppressed due to small numbers,0.99,4,Within 5%,0.52 to 1.80,6,3.19,2,Over 15% lower,4.15,4,Within 5%,3.28 to 5.41,5,"Under 2,000 births",3.16,1.03,4.18
2017,86,Heart of England NHS Foundation Trust,England,,,,Southern West Midlands,-1.828516849,52.47984667,9780,39,3.99,4,Within 5%,3.86,4,Within 5%,3.22 to 4.54,9741,23,2.36,5,Over 5% higher,2.45,5,Over 5% higher,1.64 to 3.50,62,6.34,5,Over 5% higher,6.25,4,Within 5%,5.45 to 7.67,2,Level 3 NICU,3.95,2.09,6.03
2017,91,Homerton University Hospital NHS Foundation Trust,England,,,,North Central & East London,-0.044481189,51.55012704,5690,31,5.45,5,Over 5% higher,4.04,4,Within 5%,3.41 to 4.89,5659,14,2.47,5,Over 5% higher,2.1,4,Within 5%,1.41 to 3.14,45,7.91,5,Over 5% higher,6.13,4,Within 5%,5.40 to 7.62,2,Level 3 NICU,3.95,2.09,6.03
2017,93,Hull and East Yorkshire Hospitals NHS Trust,England,,,,Yorkshire & Humber,-0.356594403,53.74416597,5410,15,2.77,2,Over 15% lower,4.07,4,Within 5%,3.33 to 4.82,5395,15,2.78,5,Over 5% higher,2.56,5,Over 5% higher,1.74 to 3.89,30,5.55,3,5 to 15% lower,6.65,4,Within 5%,5.65 to 8.51,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,95,Hywel Dda University Health Board,Wales,,,,Wales,-4.070114034,52.41568786,3275,14,4.27,5,Over 5% higher,3.3,4,Within 5%,2.75 to 4.05,3261,3,0.92,3,5 to 15% lower,1.03,4,Within 5%,0.65 to 1.65,17,5.19,5,Over 5% higher,4.32,4,Within 5%,3.72 to 5.39,4,"2,000-3,999 births",3.23,1.03,4.25
2017,96,Imperial College Healthcare NHS Trust,England,,,,North West London,-0.235063927,51.5160154,10185,48,4.71,5,Over 5% higher,4.01,4,Within 5%,3.37 to 4.89,10137,20,1.97,3,5 to 15% lower,1.88,3,5 to 15% lower,1.34 to 2.71,68,6.68,5,Over 5% higher,5.86,4,Within 5%,5.20 to 7.33,2,Level 3 NICU,3.95,2.09,6.03
2017,98,Isle of Man Department of Health and Social Care,Crown Dependencies,,,,,-4.502152157,54.16210093,734,-1,-1,0,Suppressed due to small numbers,3.14,4,Within 5%,2.36 to 3.89,733,-1,-1,0,Suppressed due to small numbers,0.97,3,5 to 15% lower,0.50 to 1.74,-1,-1,0,Suppressed due to small numbers,4.1,4,Within 5%,3.18 to 5.28,5,"Under 2,000 births",3.16,1.03,4.18
2017,99,Isle of Wight NHS Trust,England,,,,Thames Valley and Wessex,-1.299444091,50.71051664,1213,-1,-1,0,Suppressed due to small numbers,3.16,4,Within 5%,2.41 to 4.04,1209,-1,-1,0,Suppressed due to small numbers,1.07,4,Within 5%,0.58 to 2.00,6,4.95,5,Over 5% higher,4.22,4,Within 5%,3.32 to 5.59,5,"Under 2,000 births",3.16,1.03,4.18
2017,100,James Paget University Hospitals NHS Foundation Trust,England,,,,East of England,1.719845103,52.56125247,2134,-1,-1,0,Suppressed due to small numbers,3.24,4,Within 5%,2.68 to 3.85,2126,-1,-1,0,Suppressed due to small numbers,0.97,3,5 to 15% lower,0.55 to 1.53,9,4.22,4,Within 5%,4.21,4,Within 5%,3.55 to 5.21,4,"2,000-3,999 births",3.23,1.03,4.25
2017,103,Kettering General Hospital NHS Foundation Trust,England,,,,Central,-0.739720267,52.40238609,3449,13,3.77,5,Over 5% higher,3.26,4,Within 5%,2.66 to 3.95,3436,9,2.62,5,Over 5% higher,1.27,5,Over 5% higher,0.81 to 2.05,22,6.38,5,Over 5% higher,4.6,5,Over 5% higher,3.84 to 5.83,4,"2,000-3,999 births",3.23,1.03,4.25
2017,104,King's College Hospital NHS Foundation Trust,England,,,,South London,-0.090697015,51.46784135,9756,30,3.08,2,Over 15% lower,3.92,3,5 to 15% lower,3.09 to 4.84,9726,13,1.34,2,Over 15% lower,1.92,2,Over 15% lower,1.32 to 2.82,43,4.41,2,Over 15% lower,5.86,3,5 to 15% lower,5.03 to 7.41,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,105,Kingston Hospital NHS Foundation Trust,England,,,,South London,-0.281504922,51.41376592,5493,21,3.82,5,Over 5% higher,3.61,4,Within 5%,3.08 to 4.38,5472,6,1.1,3,5 to 15% lower,1.28,4,Within 5%,0.82 to 2.02,27,4.92,4,Within 5%,4.88,4,Within 5%,4.21 to 6.08,3,"4,000 or more births",3.56,1.24,4.79
2017,107,Lancashire Teaching Hospitals NHS Foundation Trust,England,,,,North West (Lancashire and South Cumbria),-2.706008008,53.79114469,4431,23,5.19,5,Over 5% higher,4.13,4,Within 5%,3.35 to 5.00,4408,7,1.59,2,Over 15% lower,1.97,3,5 to 15% lower,1.29 to 3.02,30,6.77,5,Over 5% higher,6.07,4,Within 5%,5.18 to 7.70,2,Level 3 NICU,3.95,2.09,6.03
2017,111,Lewisham and Greenwich NHS trust,England,,,,South London,-0.01543391,51.45381118,8587,37,4.31,5,Over 5% higher,3.52,4,Within 5%,2.99 to 4.16,8550,12,1.4,5,Over 5% higher,1.28,4,Within 5%,0.87 to 1.91,49,5.71,5,Over 5% higher,4.8,4,Within 5%,4.26 to 5.80,3,"4,000 or more births",3.56,1.24,4.79
2017,116,Liverpool Women's NHS Foundation Trust,England,,,,North West (Cheshire and Merseyside),-2.958632782,53.39802504,8686,36,4.14,4,Within 5%,4.22,4,Within 5%,3.53 to 4.97,8650,35,4.05,5,Over 5% higher,3.05,5,Over 5% higher,2.19 to 4.28,71,8.17,5,Over 5% higher,7.38,5,Over 5% higher,6.34 to 9.11,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
2017,293,London North West University Healthcare NHS Trust,England,,,,North West London,-0.320894364,51.57459899,5049,29,5.74,5,Over 5% higher,3.69,4,Within 5%,3.09 to 4.58,5020,8,1.59,5,Over 5% higher,1.32,5,Over 5% higher,0.87 to 2.10,37,7.33,5,Over 5% higher,5.01,4,Within 5%,4.32 to 6.32,3,"4,000 or more births",3.56,1.24,4.79
2017,118,Luton and Dunstable University Hospital NHS Foundation Trust,England,,,,East of England,-0.472686206,51.89371712,5325,24,4.51,5,Over 5% higher,3.98,4,Within 5%,3.26 to 4.77,5301,12,2.26,5,Over 5% higher,2.22,5,Over 5% higher,1.51 to 3.39,36,6.76,5,Over 5% higher,6.18,4,Within 5%,5.40 to 7.80,2,Level 3 NICU,3.95,2.09,6.03
2017,119,Maidstone and Tunbridge Wells NHS Trust,England,,,,South East Coast,0.308903007,51.1485904,5883,18,3.06,3,5 to 15% lower,3.56,4,Within 5%,3.01 to 4.28,5865,9,1.53,5,Over 5% higher,1.44,5,Over 5% higher,0.92 to 2.22,27,4.59,4,Within 5%,4.99,4,Within 5%,4.34 to 6.17,3,"4,000 or more births",3.56,1.24,4.79
2017,297,Manchester University NHS Foundation Trust,England,,,,North West (Greater Manchester),-2.223267795,53.46117538,13519,72,5.33,5,Over 5% higher,4.43,5,Over 5% higher,3.75 to 5.37,13447,28,2.08,3,5 to 15% lower,2.22,4,Within 5%,1.57 to 3.08,100,7.4,5,Over 5% higher,6.64,4,Within 5%,5.83 to 8.14,1,Level 3 NICU & neonatal surgery,4.19,2.34,6.52
