ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2024,129,NHS Borders,Scotland,Scotland,,,Scotland,-2.741940858,55.59547849,847,-1,-1,0,Suppressed due to small numbers,2.54,4,Within 5%,1.84 to 3.41,846,-1,-1,0,Suppressed due to small numbers,0.71,4,Within 5%,0.35 to 1.21,-1,-1,0,Suppressed due to small numbers,3.25,4,Within 5%,2.48 to 4.30,5,"Under 2,000 births",2.55,0.74,3.29
2024,131,NHS Dumfries & Galloway,Scotland,Scotland,,,Scotland,-3.599237906,55.05630041,1043,-1,-1,0,Suppressed due to small numbers,2.57,4,Within 5%,1.89 to 3.57,1037,-1,-1,0,Suppressed due to small numbers,0.7,4,Within 5%,0.33 to 1.26,6,5.75,5,Over 5% higher,3.28,4,Within 5%,2.51 to 4.57,5,"Under 2,000 births",2.55,0.74,3.29
2024,132,NHS Fife,Scotland,Scotland,,,Scotland,-3.161283618,56.12581322,2648,11,4.15,5,Over 5% higher,2.87,4,Within 5%,2.46 to 3.43,2637,6,2.28,5,Over 5% higher,1.27,5,Over 5% higher,0.82 to 2.02,17,6.42,5,Over 5% higher,4.17,5,Over 5% higher,3.59 to 5.28,4,"2,000-3,999 births",2.85,1.12,3.96
2024,133,NHS Forth Valley,Scotland,Scotland,,,Scotland,-3.848094462,56.0255507,2748,8,2.91,4,Within 5%,2.85,4,Within 5%,2.40 to 3.39,2740,6,2.19,5,Over 5% higher,1.31,5,Over 5% higher,0.81 to 2.17,14,5.09,5,Over 5% higher,4.18,5,Over 5% higher,3.59 to 5.34,4,"2,000-3,999 births",2.85,1.12,3.96
2024,134,NHS Grampian,Scotland,Scotland,,,Scotland,-2.132073324,57.15525996,4646,16,3.44,4,Within 5%,3.53,4,Within 5%,2.97 to 4.12,4630,6,1.3,2,Over 15% lower,2.06,3,5 to 15% lower,1.32 to 3.06,22,4.74,2,Over 15% lower,5.55,3,5 to 15% lower,4.79 to 7.03,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,135,NHS Greater Glasgow and Clyde,Scotland,Scotland,,,Scotland,-4.232245951,55.86524198,13420,33,2.46,2,Over 15% lower,3.4,4,Within 5%,2.60 to 4.19,13387,16,1.2,2,Over 15% lower,1.78,2,Over 15% lower,1.23 to 2.58,49,3.65,2,Over 15% lower,5.19,3,5 to 15% lower,4.40 to 6.43,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,136,NHS Highland,Scotland,Scotland,,,Scotland,-4.19247156,57.47382323,1841,-1,-1,0,Suppressed due to small numbers,2.57,4,Within 5%,1.93 to 3.47,1834,-1,-1,0,Suppressed due to small numbers,0.72,4,Within 5%,0.36 to 1.24,8,4.35,5,Over 5% higher,3.28,4,Within 5%,2.49 to 4.44,5,"Under 2,000 births",2.55,0.74,3.29
2024,137,NHS Lanarkshire,Scotland,Scotland,,,Scotland,-3.941748679,55.77369601,4036,13,3.22,3,5 to 15% lower,3.51,4,Within 5%,2.96 to 4.16,4023,12,2.98,5,Over 5% higher,2.49,5,Over 5% higher,1.62 to 3.93,25,6.19,5,Over 5% higher,6,5,Over 5% higher,5.15 to 7.70,2,Level 3 NICU,3.5,1.92,5.42
2024,138,NHS Lothian,Scotland,Scotland,,,Scotland,-3.523089391,55.89188825,8251,27,3.27,3,5 to 15% lower,3.53,4,Within 5%,2.92 to 4.21,8224,14,1.7,2,Over 15% lower,2.21,3,5 to 15% lower,1.50 to 3.23,41,4.97,3,5 to 15% lower,5.73,4,Within 5%,4.89 to 7.11,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,139,NHS Orkney,Scotland,Scotland,,,Scotland,-2.966063684,58.97654423,112,-1,-1,0,Suppressed due to small numbers,2.55,4,Within 5%,1.87 to 3.38,112,-1,-1,0,Suppressed due to small numbers,0.73,4,Within 5%,0.37 to 1.28,-1,-1,0,Suppressed due to small numbers,3.28,4,Within 5%,2.49 to 4.29,5,"Under 2,000 births",2.55,0.74,3.29
2024,140,NHS Shetland,Scotland,Scotland,,,Scotland,-1.155648827,60.15095941,89,-1,-1,0,Suppressed due to small numbers,2.55,4,Within 5%,1.86 to 3.32,89,-1,-1,0,Suppressed due to small numbers,0.73,4,Within 5%,0.34 to 1.34,-1,-1,0,Suppressed due to small numbers,3.28,4,Within 5%,2.50 to 4.34,5,"Under 2,000 births",2.55,0.74,3.29
2024,141,NHS Tayside,Scotland,Scotland,,,Scotland,-2.991362218,56.46165295,3399,9,2.65,2,Over 15% lower,3.49,4,Within 5%,2.89 to 4.00,3390,4,1.18,2,Over 15% lower,1.82,3,5 to 15% lower,1.19 to 2.71,13,3.82,2,Over 15% lower,5.3,4,Within 5%,4.56 to 6.60,2,Level 3 NICU,3.5,1.92,5.42
2024,142,NHS Western Isles,Scotland,Scotland,,,Scotland,-6.3858188,58.20806253,140,-1,-1,0,Suppressed due to small numbers,2.56,4,Within 5%,1.89 to 3.40,139,-1,-1,0,Suppressed due to small numbers,0.73,4,Within 5%,0.36 to 1.31,-1,-1,0,Suppressed due to small numbers,3.29,4,Within 5%,2.48 to 4.53,5,"Under 2,000 births",2.55,0.74,3.29
2024,143,Norfolk and Norwich University Hospitals NHS Foundation Trust,England,East of England,,,East of England,1.221066846,52.61808587,4802,17,3.54,4,Within 5%,3.52,4,Within 5%,2.95 to 4.13,4785,8,1.67,2,Over 15% lower,2.11,3,5 to 15% lower,1.41 to 3.22,25,5.21,3,5 to 15% lower,5.59,4,Within 5%,4.77 to 7.23,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,146,North Bristol NHS Trust,England,South West,,,South West,-2.592948534,51.49733293,5363,11,2.05,2,Over 15% lower,3.45,4,Within 5%,2.80 to 3.96,5352,6,1.12,2,Over 15% lower,1.66,3,5 to 15% lower,1.06 to 2.46,17,3.17,2,Over 15% lower,5.09,3,5 to 15% lower,4.32 to 6.21,2,Level 3 NICU,3.5,1.92,5.42
2024,147,North Cumbria Integrated Care NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-2.955294898,54.89574471,2466,8,3.24,5,Over 5% higher,2.86,4,Within 5%,2.48 to 3.36,2458,4,1.63,5,Over 5% higher,1.22,5,Over 5% higher,0.75 to 1.95,12,4.87,5,Over 5% higher,4.08,4,Within 5%,3.55 to 5.11,4,"2,000-3,999 births",2.85,1.12,3.96
2024,153,North Tees and Hartlepool NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.34675952,54.58293317,2536,-1,-1,0,Suppressed due to small numbers,2.83,4,Within 5%,2.41 to 3.31,2530,-1,-1,0,Suppressed due to small numbers,1.11,4,Within 5%,0.65 to 1.83,8,3.15,2,Over 15% lower,3.94,4,Within 5%,3.40 to 4.82,4,"2,000-3,999 births",2.85,1.12,3.96
2024,171,North West Anglia NHS Foundation Trust,England,East of England,,,East of England,-0.202678698,52.33334983,5905,18,3.05,4,Within 5%,2.93,4,Within 5%,2.53 to 3.52,5887,11,1.87,5,Over 5% higher,1.29,5,Over 5% higher,0.80 to 2.05,29,4.91,5,Over 5% higher,4.24,5,Over 5% higher,3.62 to 5.30,3,"4,000 or more births",2.93,1.04,3.96
2024,155,Northampton General Hospital NHS Trust,England,Midlands,,,East Midlands,-0.886687282,52.23713239,4126,-1,-1,0,Suppressed due to small numbers,2.92,4,Within 5%,2.52 to 3.48,4114,-1,-1,0,Suppressed due to small numbers,0.89,3,5 to 15% lower,0.56 to 1.48,13,3.15,2,Over 15% lower,3.81,4,Within 5%,3.37 to 4.68,3,"4,000 or more births",2.93,1.04,3.96
2024,240,Northern Care Alliance NHS Foundation Trust,England,North West,,,North West,-2.229486529,53.51788238,4944,17,3.44,4,Within 5%,3.47,4,Within 5%,2.80 to 4.08,4927,9,1.83,4,Within 5%,1.88,4,Within 5%,1.28 to 2.83,26,5.26,4,Within 5%,5.35,4,Within 5%,4.61 to 6.67,2,Level 3 NICU,3.5,1.92,5.42
2024,158,Northern Health and Social Care Trust,Northern Ireland,Northern Ireland,,,Northern Ireland,-6.187415783,54.73129587,3343,10,2.99,5,Over 5% higher,2.86,4,Within 5%,2.47 to 3.33,3333,3,0.9,2,Over 15% lower,1.12,4,Within 5%,0.68 to 1.77,13,3.89,4,Within 5%,3.97,4,Within 5%,3.47 to 4.84,4,"2,000-3,999 births",2.85,1.12,3.96
2024,160,Northern Lincolnshire and Goole Hospitals NHS Foundation Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-0.096213098,53.54486634,3734,14,3.75,5,Over 5% higher,2.87,4,Within 5%,2.44 to 3.36,3720,6,1.61,5,Over 5% higher,1.15,4,Within 5%,0.73 to 1.86,20,5.36,5,Over 5% higher,4.01,4,Within 5%,3.45 to 5.04,4,"2,000-3,999 births",2.85,1.12,3.96
2024,162,Northumbria Healthcare NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.546601959,55.18431002,3623,-1,-1,0,Suppressed due to small numbers,2.85,4,Within 5%,2.46 to 3.30,3613,-1,-1,0,Suppressed due to small numbers,1.01,3,5 to 15% lower,0.63 to 1.69,11,3.04,2,Over 15% lower,3.87,4,Within 5%,3.41 to 4.74,4,"2,000-3,999 births",2.85,1.12,3.96
2024,163,Nottingham University Hospitals NHS Trust,England,Midlands,,,East Midlands,-1.185799632,52.94343883,7271,19,2.61,2,Over 15% lower,3.42,4,Within 5%,2.68 to 4.21,7252,14,1.93,2,Over 15% lower,1.99,2,Over 15% lower,1.43 to 2.92,33,4.54,2,Over 15% lower,5.39,3,5 to 15% lower,4.58 to 6.95,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,166,Oxford University Hospitals NHS Foundation Trust,England,South East,,,Thames Valley and Wessex,-1.219806352,51.76387059,7394,19,2.57,2,Over 15% lower,3.47,4,Within 5%,2.92 to 4.05,7375,10,1.36,2,Over 15% lower,1.88,2,Over 15% lower,1.27 to 2.86,29,3.92,2,Over 15% lower,5.28,3,5 to 15% lower,4.52 to 6.76,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,174,Portsmouth Hospitals University NHS Trust,England,South East,,,Thames Valley and Wessex,-1.071323824,50.84958907,4841,18,3.72,5,Over 5% higher,3.53,4,Within 5%,2.94 to 4.20,4823,4,0.83,2,Over 15% lower,1.5,2,Over 15% lower,0.94 to 2.25,22,4.54,2,Over 15% lower,4.95,3,5 to 15% lower,4.29 to 6.19,2,Level 3 NICU,3.5,1.92,5.42
2024,175,Powys Teaching Health Board,Wales,Wales,,,Wales,-3.377196373,52.24209297,172,-1,-1,0,Suppressed due to small numbers,2.55,4,Within 5%,1.84 to 3.40,172,-1,-1,0,Suppressed due to small numbers,0.73,4,Within 5%,0.37 to 1.28,-1,-1,0,Suppressed due to small numbers,3.27,4,Within 5%,2.41 to 4.48,5,"Under 2,000 births",2.55,0.74,3.29
2024,296,RAF Lakenheath (48th Medical Group),England,,,,,0.527771499,52.41794655,392,-1,-1,0,Suppressed due to small numbers,2.55,4,Within 5%,1.87 to 3.37,392,-1,-1,0,Suppressed due to small numbers,0.73,4,Within 5%,0.37 to 1.26,-1,-1,0,Suppressed due to small numbers,3.27,4,Within 5%,2.45 to 4.31,5,"Under 2,000 births",2.55,0.74,3.29
2024,179,Royal Berkshire NHS Foundation Trust,England,South East,,,Thames Valley and Wessex,-0.958645039,51.45140241,4560,-1,-1,0,Suppressed due to small numbers,2.91,4,Within 5%,2.45 to 3.41,4549,-1,-1,0,Suppressed due to small numbers,0.88,2,Over 15% lower,0.52 to 1.43,12,2.63,2,Over 15% lower,3.79,4,Within 5%,3.31 to 4.63,3,"4,000 or more births",2.93,1.04,3.96
2024,181,Royal Cornwall Hospitals NHS Trust,England,South West,,,South West,-5.091450065,50.26668644,3390,5,1.47,2,Over 15% lower,2.81,4,Within 5%,2.30 to 3.27,3385,5,1.48,5,Over 5% higher,1.2,5,Over 5% higher,0.75 to 1.89,10,2.95,2,Over 15% lower,4.01,4,Within 5%,3.34 to 4.90,4,"2,000-3,999 births",2.85,1.12,3.96
2024,182,Royal Devon University Healthcare NHS Foundation Trust,England,South West,,,South West,-3.506680101,50.71671184,4618,20,4.33,5,Over 5% higher,2.98,4,Within 5%,2.50 to 3.81,4598,7,1.52,5,Over 5% higher,1.19,5,Over 5% higher,0.75 to 1.91,27,5.85,5,Over 5% higher,4.18,5,Over 5% higher,3.59 to 5.33,3,"4,000 or more births",2.93,1.04,3.96
2024,183,Royal Free London NHS Foundation Trust,England,London,,,London,-0.165323655,51.5532242,10787,29,2.69,3,5 to 15% lower,2.89,4,Within 5%,2.44 to 3.43,10758,8,0.74,2,Over 15% lower,0.94,3,5 to 15% lower,0.61 to 1.48,37,3.43,3,5 to 15% lower,3.83,4,Within 5%,3.33 to 4.70,3,"4,000 or more births",2.93,1.04,3.96
2024,187,Royal Surrey County Hospital NHS Foundation Trust,England,South East,,,"Kent, Surrey and Sussex",-0.607462336,51.24102514,3096,9,2.91,4,Within 5%,2.86,4,Within 5%,2.44 to 3.37,3087,3,0.97,3,5 to 15% lower,1.18,5,Over 5% higher,0.70 to 1.99,12,3.88,4,Within 5%,4.03,4,Within 5%,3.54 to 5.02,4,"2,000-3,999 births",2.85,1.12,3.96
2024,188,Royal United Hospitals Bath NHS Foundation Trust,England,South West,,,South West,-2.391203448,51.3916653,4029,10,2.48,2,Over 15% lower,2.92,4,Within 5%,2.53 to 3.42,4019,3,0.75,2,Over 15% lower,1.01,4,Within 5%,0.62 to 1.69,13,3.23,2,Over 15% lower,3.93,4,Within 5%,3.42 to 4.84,3,"4,000 or more births",2.93,1.04,3.96
2024,190,Salisbury NHS Foundation Trust,England,South West,,,Thames Valley and Wessex,-1.789822531,51.04395528,1996,-1,-1,0,Suppressed due to small numbers,2.84,4,Within 5%,2.37 to 3.33,1992,-1,-1,0,Suppressed due to small numbers,1.06,3,5 to 15% lower,0.64 to 1.75,5,2.51,2,Over 15% lower,3.89,4,Within 5%,3.36 to 4.80,4,"2,000-3,999 births",2.85,1.12,3.96
2024,191,Sandwell and West Birmingham Hospitals NHS Trust,England,Midlands,,,West Midlands,-1.92942684,52.48982133,5361,27,5.04,5,Over 5% higher,2.95,4,Within 5%,2.57 to 3.55,5334,11,2.06,5,Over 5% higher,1.15,5,Over 5% higher,0.77 to 1.81,38,7.09,5,Over 5% higher,4.1,4,Within 5%,3.63 to 5.11,3,"4,000 or more births",2.93,1.04,3.96
2024,195,Sheffield Teaching Hospitals NHS Foundation Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-1.494766075,53.37905299,5627,28,4.98,5,Over 5% higher,3.56,4,Within 5%,2.93 to 4.33,5599,13,2.32,4,Within 5%,2.17,3,5 to 15% lower,1.52 to 3.15,41,7.29,5,Over 5% higher,5.69,4,Within 5%,4.89 to 7.36,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,196,Sherwood Forest Hospitals NHS Foundation Trust,England,Midlands,,,East Midlands,-1.238092651,53.13469174,3507,-1,-1,0,Suppressed due to small numbers,2.87,4,Within 5%,2.48 to 3.50,3493,-1,-1,0,Suppressed due to small numbers,1.01,3,5 to 15% lower,0.66 to 1.61,16,4.56,5,Over 5% higher,3.87,4,Within 5%,3.38 to 4.92,4,"2,000-3,999 births",2.85,1.12,3.96
2024,229,Somerset NHS Foundation Trust,England,South West,,,South West,-2.63471,50.94484,4108,11,2.68,3,5 to 15% lower,2.92,4,Within 5%,2.52 to 3.43,4097,6,1.46,5,Over 5% higher,1.16,5,Over 5% higher,0.74 to 1.89,17,4.14,4,Within 5%,4.08,4,Within 5%,3.54 to 5.09,3,"4,000 or more births",2.93,1.04,3.96
2024,203,South Eastern Health and Social Care Trust,Northern Ireland,Northern Ireland,,,Northern Ireland,-5.816312587,54.59569535,3569,7,1.96,2,Over 15% lower,2.83,4,Within 5%,2.40 to 3.22,3562,6,1.68,5,Over 5% higher,1.26,5,Over 5% higher,0.77 to 1.99,13,3.64,3,5 to 15% lower,4.11,4,Within 5%,3.50 to 5.04,4,"2,000-3,999 births",2.85,1.12,3.96
2024,208,South Tees Hospitals NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.214273582,54.55207515,4672,20,4.28,5,Over 5% higher,3.55,4,Within 5%,3.00 to 4.24,4652,7,1.5,2,Over 15% lower,1.8,3,5 to 15% lower,1.15 to 2.74,27,5.78,5,Over 5% higher,5.33,4,Within 5%,4.67 to 6.69,2,Level 3 NICU,3.5,1.92,5.42
2024,47,South Tyneside and Sunderland NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.411018196,54.90306329,3578,17,4.75,5,Over 5% higher,3.55,4,Within 5%,2.98 to 4.36,3561,9,2.53,5,Over 5% higher,2.32,5,Over 5% higher,1.48 to 3.66,26,7.27,5,Over 5% higher,5.84,5,Over 5% higher,5.05 to 7.54,2,Level 3 NICU,3.5,1.92,5.42
2024,210,South Warwickshire University NHS Foundation Trust,England,Midlands,,,West Midlands,-1.5832152,52.28995018,3377,-1,-1,0,Suppressed due to small numbers,2.85,4,Within 5%,2.42 to 3.33,3368,-1,-1,0,Suppressed due to small numbers,1.1,4,Within 5%,0.67 to 1.77,11,3.26,2,Over 15% lower,3.95,4,Within 5%,3.42 to 4.83,4,"2,000-3,999 births",2.85,1.12,3.96
2024,215,Southern Health and Social Care Trust,Northern Ireland,Northern Ireland,,,Northern Ireland,-6.409170158,54.43311586,4540,9,1.98,2,Over 15% lower,2.9,4,Within 5%,2.42 to 3.39,4531,5,1.1,5,Over 5% higher,1.08,4,Within 5%,0.68 to 1.76,14,3.08,2,Over 15% lower,3.98,4,Within 5%,3.46 to 4.92,3,"4,000 or more births",2.93,1.04,3.96
2024,218,St George's University Hospitals NHS Foundation Trust,England,London,,,London,-0.175745892,51.42672736,3929,21,5.34,5,Over 5% higher,3.56,4,Within 5%,2.99 to 4.39,3908,12,3.07,5,Over 5% higher,2.48,5,Over 5% higher,1.63 to 3.67,33,8.4,5,Over 5% higher,6.04,4,Within 5%,5.10 to 7.79,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,221,States of Guernsey Health & Social Services,Crown Dependencies,,,,,-2.538998,49.456814,422,-1,-1,0,Suppressed due to small numbers,2.56,4,Within 5%,1.89 to 3.41,420,-1,-1,0,Suppressed due to small numbers,0.72,4,Within 5%,0.35 to 1.25,-1,-1,0,Suppressed due to small numbers,3.27,4,Within 5%,2.51 to 4.36,5,"Under 2,000 births",2.55,0.74,3.29
2024,222,States of Jersey Health & Social Services,Crown Dependencies,,,,,-2.110228,49.185664,719,-1,-1,0,Suppressed due to small numbers,2.55,4,Within 5%,1.85 to 3.48,717,-1,-1,0,Suppressed due to small numbers,0.71,4,Within 5%,0.34 to 1.31,-1,-1,0,Suppressed due to small numbers,3.26,4,Within 5%,2.39 to 4.32,5,"Under 2,000 births",2.55,0.74,3.29
2024,223,Stockport NHS Foundation Trust,England,North West,,,North West,-2.132019855,53.3837869,2795,-1,-1,0,Suppressed due to small numbers,2.86,4,Within 5%,2.41 to 3.35,2785,-1,-1,0,Suppressed due to small numbers,0.99,3,5 to 15% lower,0.60 to 1.63,11,3.94,4,Within 5%,3.83,4,Within 5%,3.33 to 4.83,4,"2,000-3,999 births",2.85,1.12,3.96
2024,225,Surrey and Sussex Healthcare NHS Trust,England,South East,,,"Kent, Surrey and Sussex",-0.161288084,51.21860711,3926,7,1.78,2,Over 15% lower,2.89,4,Within 5%,2.41 to 3.41,3919,4,1.02,4,Within 5%,1.05,4,Within 5%,0.64 to 1.71,11,2.8,2,Over 15% lower,3.94,4,Within 5%,3.37 to 4.83,3,"4,000 or more births",2.93,1.04,3.96
2024,3,Swansea Bay University Health Board,Wales,Wales,,,Wales,-3.935120838,51.6846181,3318,13,3.92,5,Over 5% higher,3.54,4,Within 5%,2.94 to 4.25,3305,6,1.82,3,5 to 15% lower,1.93,4,Within 5%,1.23 to 3.03,19,5.73,5,Over 5% higher,5.46,4,Within 5%,4.67 to 6.96,2,Level 3 NICU,3.5,1.92,5.42
2024,228,Tameside and Glossop Integrated Care NHS Foundation Trust,England,North West,,,North West,-2.071856536,53.49220377,2172,-1,-1,0,Suppressed due to small numbers,2.82,4,Within 5%,2.30 to 3.25,2168,-1,-1,0,Suppressed due to small numbers,1.06,3,5 to 15% lower,0.66 to 1.72,6,2.76,2,Over 15% lower,3.87,4,Within 5%,3.32 to 4.79,4,"2,000-3,999 births",2.85,1.12,3.96
2024,234,The Dudley Group NHS Foundation Trust,England,Midlands,,,West Midlands,-2.117749817,52.50230635,4102,11,2.68,3,5 to 15% lower,2.9,4,Within 5%,2.41 to 3.43,4091,3,0.73,2,Over 15% lower,0.91,3,5 to 15% lower,0.59 to 1.44,14,3.41,3,5 to 15% lower,3.79,4,Within 5%,3.34 to 4.64,3,"4,000 or more births",2.93,1.04,3.96
2024,235,The Hillingdon Hospitals NHS Foundation Trust,England,London,,,London,-0.460905351,51.52551554,3928,-1,-1,0,Suppressed due to small numbers,2.85,4,Within 5%,2.46 to 3.31,3913,-1,-1,0,Suppressed due to small numbers,0.93,2,Over 15% lower,0.55 to 1.50,16,4.07,4,Within 5%,3.8,4,Within 5%,3.34 to 4.60,4,"2,000-3,999 births",2.85,1.12,3.96
2024,236,The Leeds Teaching Hospitals NHS Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-1.551743589,53.8014452,8611,34,3.95,5,Over 5% higher,3.52,4,Within 5%,2.98 to 4.13,8577,35,4.08,5,Over 5% higher,3.84,5,Over 5% higher,2.47 to 5.54,69,8.01,5,Over 5% higher,7.24,5,Over 5% higher,5.97 to 9.20,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,238,The Newcastle upon Tyne Hospitals NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.618109403,54.97975251,5078,13,2.56,2,Over 15% lower,3.45,4,Within 5%,2.80 to 4.06,5065,18,3.55,5,Over 5% higher,2.59,5,Over 5% higher,1.75 to 3.74,31,6.1,4,Within 5%,6.08,4,Within 5%,5.11 to 7.74,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,295,The Portland Hospital for Women and Children,England,,,,,-0.144347512,51.52315622,1510,-1,-1,0,Suppressed due to small numbers,2.52,4,Within 5%,1.76 to 3.26,1510,-1,-1,0,Suppressed due to small numbers,0.7,4,Within 5%,0.34 to 1.26,-1,-1,0,Suppressed due to small numbers,3.23,4,Within 5%,2.37 to 4.18,5,"Under 2,000 births",2.55,0.74,3.29
2024,241,The Princess Alexandra Hospital NHS Trust,England,East of England,,,East of England,0.086303423,51.77134302,3629,11,3.03,5,Over 5% higher,2.86,4,Within 5%,2.49 to 3.40,3618,6,1.66,5,Over 5% higher,1.31,5,Over 5% higher,0.83 to 2.10,17,4.68,5,Over 5% higher,4.17,5,Over 5% higher,3.63 to 5.21,4,"2,000-3,999 births",2.85,1.12,3.96
2024,242,The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,England,East of England,,,East of England,0.446999307,52.7567811,1828,6,3.28,5,Over 5% higher,2.56,4,Within 5%,1.90 to 3.47,1822,3,1.65,5,Over 5% higher,0.79,5,Over 5% higher,0.46 to 1.57,9,4.92,5,Over 5% higher,3.36,4,Within 5%,2.63 to 4.77,5,"Under 2,000 births",2.55,0.74,3.29
2024,244,The Rotherham NHS Foundation Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-1.342572782,53.41441098,2467,10,4.05,5,Over 5% higher,2.86,4,Within 5%,2.45 to 3.41,2457,5,2.04,5,Over 5% higher,1.27,5,Over 5% higher,0.83 to 2.06,15,6.08,5,Over 5% higher,4.13,4,Within 5%,3.63 to 5.27,4,"2,000-3,999 births",2.85,1.12,3.96
2024,248,The Royal Wolverhampton NHS Trust,England,Midlands,,,West Midlands,-2.095949322,52.59772641,5317,21,3.95,5,Over 5% higher,3.5,4,Within 5%,2.97 to 4.07,5296,12,2.27,5,Over 5% higher,1.75,3,5 to 15% lower,1.22 to 2.62,33,6.21,5,Over 5% higher,5.22,4,Within 5%,4.59 to 6.44,2,Level 3 NICU,3.5,1.92,5.42
2024,249,The Shrewsbury and Telford Hospital NHS Trust,England,Midlands,,,West Midlands,-2.793751663,52.70935697,3956,10,2.53,3,5 to 15% lower,2.83,4,Within 5%,2.37 to 3.28,3946,6,1.52,5,Over 5% higher,1.14,4,Within 5%,0.72 to 1.77,16,4.04,4,Within 5%,3.97,4,Within 5%,3.41 to 4.88,4,"2,000-3,999 births",2.85,1.12,3.96
2024,201,Torbay and South Devon NHS Foundation Trust,England,South West,,,South West,-3.553790102,50.48232531,1715,-1,-1,0,Suppressed due to small numbers,2.55,4,Within 5%,1.84 to 3.42,1711,-1,-1,0,Suppressed due to small numbers,0.78,5,Over 5% higher,0.42 to 1.44,6,3.5,5,Over 5% higher,3.32,4,Within 5%,2.50 to 4.56,5,"Under 2,000 births",2.55,0.74,3.29
2024,252,United Lincolnshire Teaching Hospitals NHS Trust,England,Midlands,,,East Midlands,-0.522796303,53.23532265,4414,15,3.4,5,Over 5% higher,2.94,4,Within 5%,2.55 to 3.54,4399,4,0.91,3,5 to 15% lower,1.03,4,Within 5%,0.67 to 1.62,19,4.3,5,Over 5% higher,3.97,4,Within 5%,3.53 to 4.86,3,"4,000 or more births",2.93,1.04,3.96
2024,253,University College London Hospitals NHS Foundation Trust,England,London,,,London,-0.137012509,51.52486543,5957,24,4.03,5,Over 5% higher,3.52,4,Within 5%,2.93 to 4.17,5933,16,2.7,5,Over 5% higher,2.63,5,Over 5% higher,1.76 to 3.92,40,6.71,5,Over 5% higher,6.13,4,Within 5%,5.27 to 7.84,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,257,University Hospital Southampton NHS Foundation Trust,England,South East,,,Thames Valley and Wessex,-1.434863445,50.9352573,4911,20,4.07,5,Over 5% higher,3.54,4,Within 5%,2.99 to 4.27,4891,11,2.25,4,Within 5%,2.22,3,5 to 15% lower,1.53 to 3.32,31,6.31,5,Over 5% higher,5.72,4,Within 5%,4.86 to 7.30,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,254,University Hospitals Birmingham NHS Foundation Trust,England,Midlands,,,West Midlands,-1.829965589,52.48021804,8464,36,4.25,5,Over 5% higher,3.52,4,Within 5%,3.04 to 4.13,8428,23,2.73,5,Over 5% higher,2.38,5,Over 5% higher,1.59 to 3.44,59,6.97,5,Over 5% higher,5.88,5,Over 5% higher,5.16 to 7.41,2,Level 3 NICU,3.5,1.92,5.42
