ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2020,32,Buckinghamshire Healthcare NHS Trust,England,South East,,,Thames Valley and Wessex,-0.801216231,51.79784154,4622,16,3.46,5,Over 5% higher,3.19,4,Within 5%,2.49 to 4.12,4606,6,1.3,5,Over 5% higher,1.19,5,Over 5% higher,0.76 to 1.88,22,4.76,5,Over 5% higher,4.38,5,Over 5% higher,3.66 to 5.61,3,"4,000 or more births",3.07,1.1,4.16
2020,33,University Hospitals of Derby and Burton NHS Foundation Trust,England,Midlands,,,Central,-1.511817437,52.91123086,8516,27,3.17,4,Within 5%,3.14,4,Within 5%,2.51 to 4.05,8489,8,0.94,3,5 to 15% lower,1.03,3,5 to 15% lower,0.69 to 1.64,35,4.11,4,Within 5%,4.15,4,Within 5%,3.46 to 5.30,3,"4,000 or more births",3.07,1.1,4.16
2020,34,Calderdale and Huddersfield NHS Foundation Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-1.855784958,53.70507897,4585,13,2.84,3,5 to 15% lower,2.98,4,Within 5%,2.31 to 3.81,4572,4,0.87,2,Over 15% lower,1.03,3,5 to 15% lower,0.65 to 1.57,17,3.71,3,5 to 15% lower,4.01,4,Within 5%,3.34 to 5.11,3,"4,000 or more births",3.07,1.1,4.16
2020,36,Cambridge University Hospitals NHS Foundation Trust,England,East of England,,,East of England,0.140779614,52.17330324,5118,15,2.93,2,Over 15% lower,3.51,4,Within 5%,2.74 to 4.50,5103,8,1.57,2,Over 15% lower,2.11,3,5 to 15% lower,1.47 to 3.13,23,4.49,2,Over 15% lower,5.59,4,Within 5%,4.66 to 7.28,1,Level 3 NICU & neonatal surgery,3.46,2.33,5.79
2020,40,Cardiff and Vale University Health Board,Wales,Wales,,,Wales,-3.188104766,51.50629814,5286,16,3.03,3,5 to 15% lower,3.38,4,Within 5%,2.59 to 4.40,5270,15,2.85,5,Over 5% higher,2.63,5,Over 5% higher,1.81 to 3.86,31,5.86,4,Within 5%,6,4,Within 5%,4.99 to 7.81,1,Level 3 NICU & neonatal surgery,3.46,2.33,5.79
2020,44,Chelsea and Westminster Hospital NHS Foundation Trust,England,London,,,North West London,-0.179859309,51.48374824,10779,28,2.6,2,Over 15% lower,3.06,3,5 to 15% lower,2.34 to 3.97,10751,16,1.49,2,Over 15% lower,2,3,5 to 15% lower,1.44 to 2.88,44,4.08,2,Over 15% lower,5.06,3,5 to 15% lower,4.26 to 6.61,1,Level 3 NICU & neonatal surgery,3.46,2.33,5.79
2020,46,Chesterfield Royal Hospital NHS Foundation Trust,England,Midlands,,,Yorkshire & Humber,-1.39855122,53.23593354,2590,-1,-1,0,Suppressed due to small numbers,2.97,3,5 to 15% lower,2.19 to 3.89,2587,-1,-1,0,Suppressed due to small numbers,0.86,4,Within 5%,0.54 to 1.35,5,1.93,2,Over 15% lower,3.84,3,5 to 15% lower,3.05 to 4.97,4,"2,000-3,999 births",3.24,0.88,4.12
2020,47,South Tyneside and Sunderland NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.409416252,54.90297062,3757,11,2.93,2,Over 15% lower,3.65,4,Within 5%,2.85 to 4.68,3746,5,1.33,2,Over 15% lower,1.69,4,Within 5%,1.08 to 2.56,16,4.26,2,Over 15% lower,5.33,4,Within 5%,4.40 to 6.91,2,Level 3 NICU,3.81,1.71,5.51
2020,50,Countess of Chester Hospital NHS Foundation Trust,England,North West,,,North West (Cheshire and Merseyside),-2.897674446,53.21149643,2390,-1,-1,0,Suppressed due to small numbers,3.19,4,Within 5%,2.42 to 4.23,2384,-1,-1,0,Suppressed due to small numbers,0.8,3,5 to 15% lower,0.49 to 1.31,6,2.51,2,Over 15% lower,3.99,4,Within 5%,3.19 to 5.27,4,"2,000-3,999 births",3.24,0.88,4.12
2020,51,County Durham and Darlington NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.591354026,54.78879514,4420,14,3.17,4,Within 5%,3.11,4,Within 5%,2.38 to 4.05,4406,3,0.68,2,Over 15% lower,1.02,3,5 to 15% lower,0.67 to 1.56,17,3.85,3,5 to 15% lower,4.12,4,Within 5%,3.39 to 5.32,3,"4,000 or more births",3.07,1.1,4.16
2020,53,Croydon Health Services NHS Trust,England,London,,,South London,-0.107179352,51.38860428,3418,19,5.56,5,Over 5% higher,3.42,5,Over 5% higher,2.65 to 4.44,3399,3,0.88,4,Within 5%,0.87,4,Within 5%,0.53 to 1.47,22,6.44,5,Over 5% higher,4.29,4,Within 5%,3.49 to 5.48,4,"2,000-3,999 births",3.24,0.88,4.12
2020,55,Cwm Taf Morgannwg University Health Board,Wales,Wales,,,Wales,-3.384263085,51.76352029,4571,-1,-1,0,Suppressed due to small numbers,3.28,5,Over 5% higher,2.49 to 4.39,4553,-1,-1,0,Suppressed due to small numbers,0.96,3,5 to 15% lower,0.59 to 1.52,20,4.38,5,Over 5% higher,4.22,4,Within 5%,3.40 to 5.55,3,"4,000 or more births",3.07,1.1,4.16
2020,56,Dartford and Gravesham NHS Trust,England,South East,,,South East Coast,0.168282067,51.47659402,4628,-1,-1,0,Suppressed due to small numbers,2.91,3,5 to 15% lower,2.24 to 3.78,4617,-1,-1,0,Suppressed due to small numbers,0.89,2,Over 15% lower,0.53 to 1.39,11,2.38,2,Over 15% lower,3.81,3,5 to 15% lower,3.13 to 4.87,3,"4,000 or more births",3.07,1.1,4.16
2020,61,Doncaster and Bassetlaw Hospitals NHS Foundation Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-1.107679394,53.53048278,4355,11,2.53,2,Over 15% lower,2.98,4,Within 5%,2.30 to 3.86,4344,9,2.07,5,Over 5% higher,1.32,5,Over 5% higher,0.83 to 2.02,20,4.59,5,Over 5% higher,4.32,4,Within 5%,3.48 to 5.55,3,"4,000 or more births",3.07,1.1,4.16
2020,62,Dorset County Hospital NHS Foundation Trust,England,South West,,,Thames Valley and Wessex,-2.445811518,50.71289326,1481,4,2.7,5,Over 5% higher,2.59,4,Within 5%,1.75 to 3.87,1477,3,2.03,5,Over 5% higher,0.99,5,Over 5% higher,0.53 to 1.90,7,4.73,5,Over 5% higher,3.58,4,Within 5%,2.63 to 5.24,5,"Under 2,000 births",2.57,0.89,3.46
2020,66,East and North Hertfordshire NHS Trust,England,East of England,,,East of England,-0.21111201,51.92414995,5154,13,2.52,2,Over 15% lower,3,4,Within 5%,2.32 to 3.87,5141,4,0.78,2,Over 15% lower,1.05,4,Within 5%,0.68 to 1.63,17,3.3,2,Over 15% lower,4.05,4,Within 5%,3.30 to 5.14,3,"4,000 or more births",3.07,1.1,4.16
2020,67,East Cheshire NHS Trust,England,North West,,,North West (Cheshire and Merseyside),-2.140141249,53.26198264,372,-1,-1,0,Suppressed due to small numbers,2.62,4,Within 5%,1.71 to 3.81,370,-1,-1,0,Suppressed due to small numbers,0.88,4,Within 5%,0.39 to 1.61,-1,-1,0,Suppressed due to small numbers,3.49,4,Within 5%,2.39 to 5.08,5,"Under 2,000 births",2.57,0.89,3.46
2020,68,East Kent Hospitals University NHS Foundation Trust,England,South East,,,South East Coast,1.391157188,51.37750223,6110,22,3.6,3,5 to 15% lower,3.84,4,Within 5%,2.98 to 4.96,6088,6,0.99,2,Over 15% lower,1.56,3,5 to 15% lower,1.03 to 2.37,28,4.58,2,Over 15% lower,5.4,4,Within 5%,4.47 to 6.88,2,Level 3 NICU,3.81,1.71,5.51
2020,69,East Lancashire Hospitals NHS Trust,England,North West,,,North West (Lancashire and South Cumbria),-2.226709877,53.8096203,5839,21,3.6,3,5 to 15% lower,3.71,4,Within 5%,2.91 to 4.76,5818,7,1.2,2,Over 15% lower,1.56,3,5 to 15% lower,1.00 to 2.38,28,4.8,3,5 to 15% lower,5.27,4,Within 5%,4.42 to 6.77,2,Level 3 NICU,3.81,1.71,5.51
2020,73,East Sussex Healthcare NHS Trust,England,South East,,,South East Coast,0.569367265,50.8847795,2849,-1,-1,0,Suppressed due to small numbers,3.11,4,Within 5%,2.42 to 4.04,2842,-1,-1,0,Suppressed due to small numbers,0.82,3,5 to 15% lower,0.50 to 1.35,8,2.81,2,Over 15% lower,3.93,4,Within 5%,3.21 to 5.09,4,"2,000-3,999 births",3.24,0.88,4.12
2020,74,Epsom and St Helier University Hospitals NHS Trust,England,London,,,South London,-0.271824887,51.32449692,3991,9,2.26,2,Over 15% lower,2.95,4,Within 5%,2.24 to 3.82,3982,6,1.51,5,Over 5% higher,1.22,5,Over 5% higher,0.76 to 1.92,15,3.76,3,5 to 15% lower,4.16,4,Within 5%,3.38 to 5.33,3,"4,000 or more births",3.07,1.1,4.16
2020,75,Frimley Health NHS Foundation Trust,England,South East,,,Thames Valley and Wessex,-0.740025872,51.31914765,9202,19,2.06,2,Over 15% lower,2.75,3,5 to 15% lower,2.11 to 3.53,9183,8,0.87,2,Over 15% lower,1.04,3,5 to 15% lower,0.68 to 1.57,27,2.93,2,Over 15% lower,3.79,3,5 to 15% lower,3.09 to 4.84,3,"4,000 or more births",3.07,1.1,4.16
2020,76,Gateshead Health NHS Foundation Trust,England,North East and Yorkshire,,,Northern,-1.579468796,54.93880988,1782,4,2.24,3,5 to 15% lower,2.52,4,Within 5%,1.62 to 3.63,1778,3,1.69,5,Over 5% higher,0.95,5,Over 5% higher,0.52 to 1.83,7,3.93,5,Over 5% higher,3.47,4,Within 5%,2.45 to 5.12,5,"Under 2,000 births",2.57,0.89,3.46
2020,77,George Eliot Hospital NHS Trust,England,Midlands,,,Central,-1.473639116,52.51162654,2185,-1,-1,0,Suppressed due to small numbers,3.36,4,Within 5%,2.62 to 4.42,2176,-1,-1,0,Suppressed due to small numbers,0.8,3,5 to 15% lower,0.51 to 1.29,9,4.12,4,Within 5%,4.15,4,Within 5%,3.40 to 5.37,4,"2,000-3,999 births",3.24,0.88,4.12
2020,78,Gloucestershire Hospitals NHS Foundation Trust,England,South West,,,South West,-2.232508121,51.86565036,5554,19,3.42,5,Over 5% higher,3.27,5,Over 5% higher,2.51 to 4.30,5535,10,1.81,5,Over 5% higher,1.29,5,Over 5% higher,0.84 to 1.95,29,5.22,5,Over 5% higher,4.57,5,Over 5% higher,3.73 to 5.88,3,"4,000 or more births",3.07,1.1,4.16
2020,81,Great Western Hospitals NHS Foundation Trust,England,South West,,,South West,-1.726267683,51.53767831,3880,8,2.06,2,Over 15% lower,2.93,4,Within 5%,2.24 to 3.81,3872,4,1.03,3,5 to 15% lower,1.09,4,Within 5%,0.68 to 1.68,12,3.09,2,Over 15% lower,4.01,4,Within 5%,3.25 to 5.17,3,"4,000 or more births",3.07,1.1,4.16
2020,83,Guy's and St Thomas' NHS Foundation Trust,England,London,,,South London,-0.118063666,51.49739622,6239,24,3.85,5,Over 5% higher,3.35,4,Within 5%,2.64 to 4.30,6215,16,2.57,5,Over 5% higher,2.27,4,Within 5%,1.59 to 3.30,40,6.41,5,Over 5% higher,5.61,4,Within 5%,4.81 to 7.22,1,Level 3 NICU & neonatal surgery,3.46,2.33,5.79
2020,84,Hampshire Hospitals NHS Foundation Trust,England,South East,,,Thames Valley and Wessex,-1.329506244,51.06083139,4773,8,1.68,2,Over 15% lower,2.86,3,5 to 15% lower,2.23 to 3.72,4765,7,1.47,5,Over 5% higher,1.23,5,Over 5% higher,0.78 to 1.91,15,3.14,2,Over 15% lower,4.1,4,Within 5%,3.38 to 5.22,3,"4,000 or more births",3.07,1.1,4.16
2020,85,Harrogate and District NHS Foundation Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-1.516284762,53.99360023,1744,-1,-1,0,Suppressed due to small numbers,2.49,4,Within 5%,1.54 to 3.50,1742,-1,-1,0,Suppressed due to small numbers,0.84,3,5 to 15% lower,0.35 to 1.47,-1,-1,0,Suppressed due to small numbers,3.33,4,Within 5%,2.23 to 4.56,5,"Under 2,000 births",2.57,0.89,3.46
2020,91,Homerton University Hospital NHS Foundation Trust,England,London,,,North Central & East London,-0.044481189,51.55012704,5520,21,3.8,4,Within 5%,3.64,4,Within 5%,2.79 to 4.72,5499,12,2.18,5,Over 5% higher,1.8,5,Over 5% higher,1.21 to 2.76,33,5.98,5,Over 5% higher,5.43,4,Within 5%,4.55 to 6.90,2,Level 3 NICU,3.81,1.71,5.51
2020,93,Hull University Teaching Hospitals NHS Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-0.356594403,53.74416597,4952,17,3.43,4,Within 5%,3.56,4,Within 5%,2.76 to 4.49,4935,8,1.62,2,Over 15% lower,2.05,3,5 to 15% lower,1.35 to 3.04,25,5.05,3,5 to 15% lower,5.57,4,Within 5%,4.61 to 7.14,1,Level 3 NICU & neonatal surgery,3.46,2.33,5.79
2020,95,Hywel Dda University Health Board,Wales,Wales,,,Wales,-4.070114034,52.41568786,2929,7,2.39,2,Over 15% lower,3.14,4,Within 5%,2.42 to 4.05,2922,5,1.71,5,Over 5% higher,0.99,5,Over 5% higher,0.62 to 1.62,12,4.1,4,Within 5%,4.14,4,Within 5%,3.40 to 5.25,4,"2,000-3,999 births",3.24,0.88,4.12
2020,96,Imperial College Healthcare NHS Trust,England,London,,,North West London,-0.235063927,51.5160154,9084,38,4.18,5,Over 5% higher,3.66,4,Within 5%,2.94 to 4.72,9046,16,1.77,4,Within 5%,1.58,3,5 to 15% lower,1.13 to 2.32,54,5.94,5,Over 5% higher,5.24,4,Within 5%,4.48 to 6.59,2,Level 3 NICU,3.81,1.71,5.51
2020,97,East Suffolk and North Essex NHS Foundation Trust,England,East of England,,,East of England,1.19812767,52.05954388,6601,25,3.79,5,Over 5% higher,3.35,5,Over 5% higher,2.57 to 4.37,6576,8,1.22,5,Over 5% higher,1.15,5,Over 5% higher,0.75 to 1.75,33,5,5,Over 5% higher,4.5,5,Over 5% higher,3.70 to 5.71,3,"4,000 or more births",3.07,1.1,4.16
2020,98,Isle of Man Department of Health and Social Care,Crown Dependencies,,,,,-4.502152157,54.16210093,652,-1,-1,0,Suppressed due to small numbers,2.49,4,Within 5%,1.58 to 3.48,652,-1,-1,0,Suppressed due to small numbers,0.86,4,Within 5%,0.39 to 1.50,-1,-1,0,Suppressed due to small numbers,3.34,4,Within 5%,2.29 to 4.66,5,"Under 2,000 births",2.57,0.89,3.46
2020,99,Isle of Wight NHS Trust,England,South East,,,Thames Valley and Wessex,-1.299444091,50.71051664,988,-1,-1,0,Suppressed due to small numbers,2.63,4,Within 5%,1.74 to 3.89,984,-1,-1,0,Suppressed due to small numbers,0.9,4,Within 5%,0.45 to 1.68,5,5.06,5,Over 5% higher,3.52,4,Within 5%,2.47 to 5.09,5,"Under 2,000 births",2.57,0.89,3.46
2020,100,James Paget University Hospitals NHS Foundation Trust,England,East of England,,,East of England,1.719845103,52.56125247,1852,-1,-1,0,Suppressed due to small numbers,2.75,5,Over 5% higher,1.96 to 4.28,1843,-1,-1,0,Suppressed due to small numbers,0.9,4,Within 5%,0.46 to 1.68,11,5.94,5,Over 5% higher,3.64,5,Over 5% higher,2.80 to 5.35,5,"Under 2,000 births",2.57,0.89,3.46
2020,103,Kettering General Hospital NHS Foundation Trust,England,Midlands,,,Central,-0.739720267,52.40238609,3160,10,3.16,4,Within 5%,3.24,4,Within 5%,2.50 to 4.26,3150,4,1.27,5,Over 5% higher,0.93,5,Over 5% higher,0.61 to 1.55,14,4.43,5,Over 5% higher,4.18,4,Within 5%,3.48 to 5.47,4,"2,000-3,999 births",3.24,0.88,4.12
2020,104,King's College Hospital NHS Foundation Trust,England,London,,,South London,-0.090697015,51.46784135,8164,20,2.45,2,Over 15% lower,3.06,3,5 to 15% lower,2.36 to 4.00,8144,11,1.35,2,Over 15% lower,1.89,2,Over 15% lower,1.32 to 2.75,31,3.8,2,Over 15% lower,4.96,3,5 to 15% lower,4.17 to 6.54,1,Level 3 NICU & neonatal surgery,3.46,2.33,5.79
2020,105,Kingston Hospital NHS Foundation Trust,England,London,,,South London,-0.281504922,51.41376592,4866,5,1.03,2,Over 15% lower,2.67,3,5 to 15% lower,1.94 to 3.63,4861,5,1.03,3,5 to 15% lower,1.11,4,Within 5%,0.74 to 1.71,10,2.06,2,Over 15% lower,3.77,3,5 to 15% lower,3.00 to 5.07,3,"4,000 or more births",3.07,1.1,4.16
2020,107,Lancashire Teaching Hospitals NHS Foundation Trust,England,North West,,,North West (Lancashire and South Cumbria),-2.706008008,53.79114469,4114,20,4.86,5,Over 5% higher,4.2,5,Over 5% higher,3.24 to 5.40,4094,6,1.47,3,5 to 15% lower,1.71,4,Within 5%,1.11 to 2.60,26,6.32,5,Over 5% higher,5.88,5,Over 5% higher,4.85 to 7.67,2,Level 3 NICU,3.81,1.71,5.51
2020,111,Lewisham and Greenwich NHS Trust,England,London,,,South London,-0.01543391,51.45381118,7515,33,4.39,5,Over 5% higher,3.2,4,Within 5%,2.55 to 4.08,7482,11,1.47,5,Over 5% higher,1.17,5,Over 5% higher,0.77 to 1.75,44,5.85,5,Over 5% higher,4.36,4,Within 5%,3.69 to 5.54,3,"4,000 or more births",3.07,1.1,4.16
2020,116,Liverpool Women's NHS Foundation Trust,England,North West,,,North West (Cheshire and Merseyside),-2.958632782,53.39802504,7411,23,3.1,3,5 to 15% lower,3.38,4,Within 5%,2.66 to 4.30,7388,38,5.14,5,Over 5% higher,3.55,5,Over 5% higher,2.45 to 5.13,61,8.23,5,Over 5% higher,7.11,5,Over 5% higher,5.88 to 9.17,1,Level 3 NICU & neonatal surgery,3.46,2.33,5.79
2020,118,Bedfordshire Hospitals NHS Foundation Trust,England,East of England,,,East of England,-0.472686206,51.89371712,7860,29,3.69,4,Within 5%,3.74,4,Within 5%,2.93 to 4.77,7831,14,1.79,4,Within 5%,1.8,5,Over 5% higher,1.23 to 2.70,43,5.47,4,Within 5%,5.53,4,Within 5%,4.61 to 7.01,2,Level 3 NICU,3.81,1.71,5.51
2020,119,Maidstone and Tunbridge Wells NHS Trust,England,South East,,,South East Coast,0.308903007,51.1485904,5548,11,1.98,2,Over 15% lower,2.91,4,Within 5%,2.23 to 3.79,5537,3,0.54,2,Over 15% lower,1.02,3,5 to 15% lower,0.63 to 1.61,14,2.52,2,Over 15% lower,3.93,3,5 to 15% lower,3.23 to 5.02,3,"4,000 or more births",3.07,1.1,4.16
2020,121,Medway NHS Foundation Trust,England,South East,,,South East Coast,0.543894728,51.37773043,4618,16,3.46,3,5 to 15% lower,3.78,4,Within 5%,2.92 to 4.96,4602,7,1.52,3,5 to 15% lower,1.78,4,Within 5%,1.18 to 2.71,23,4.98,3,5 to 15% lower,5.54,4,Within 5%,4.60 to 7.15,2,Level 3 NICU,3.81,1.71,5.51
2020,123,Mid Cheshire Hospitals NHS Foundation Trust,England,North West,,,North West (Cheshire and Merseyside),-2.4744661,53.11739761,2978,-1,-1,0,Suppressed due to small numbers,3.26,4,Within 5%,2.48 to 4.24,2969,-1,-1,0,Suppressed due to small numbers,0.85,4,Within 5%,0.53 to 1.31,11,3.69,3,5 to 15% lower,4.1,4,Within 5%,3.34 to 5.21,4,"2,000-3,999 births",3.24,0.88,4.12
2020,126,Milton Keynes University Hospital NHS Foundation Trust,England,East of England,,,Thames Valley and Wessex,-0.734237386,52.02594213,3568,-1,-1,0,Suppressed due to small numbers,3.2,4,Within 5%,2.48 to 4.27,3556,-1,-1,0,Suppressed due to small numbers,0.79,3,5 to 15% lower,0.49 to 1.31,13,3.64,3,5 to 15% lower,3.99,4,Within 5%,3.32 to 5.19,4,"2,000-3,999 births",3.24,0.88,4.12
2020,128,NHS Ayrshire & Arran,Scotland,Scotland,,,West of Scotland,-4.53817072,55.61397468,2984,9,3.02,2,Over 15% lower,3.74,4,Within 5%,2.86 to 4.93,2975,3,1.01,2,Over 15% lower,1.68,4,Within 5%,1.03 to 2.65,12,4.02,2,Over 15% lower,5.41,4,Within 5%,4.50 to 7.06,2,Level 3 NICU,3.81,1.71,5.51
2020,129,NHS Borders,Scotland,Scotland,,,South East Scotland & Tayside,-2.740474671,55.59548757,854,-1,-1,0,Suppressed due to small numbers,2.67,4,Within 5%,1.79 to 4.03,850,-1,-1,0,Suppressed due to small numbers,0.86,4,Within 5%,0.39 to 1.53,4,4.68,5,Over 5% higher,3.52,4,Within 5%,2.48 to 5.18,5,"Under 2,000 births",2.57,0.89,3.46
