ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2019,26,Blackpool Teaching Hospitals NHS Foundation Trust,England,,,,North West (Lancashire and South Cumbria),-3.014905456,53.82047209,2786,14,5.03,5,Over 5% higher,3.09,4,Within 5%,2.59 to 3.85,2772,3,1.08,5,Over 5% higher,1.03,4,Within 5%,0.59 to 1.84,17,6.1,5,Over 5% higher,4.11,4,Within 5%,3.49 to 5.32,4,"2,000-3,999 births",3.01,1.02,4.03
2019,27,Bolton NHS Foundation Trust,England,,,,North West (Greater Manchester),-2.428765423,53.55417767,5940,24,4.04,4,Within 5%,4.01,4,Within 5%,3.42 to 4.81,5916,8,1.35,2,Over 15% lower,1.6,3,5 to 15% lower,1.02 to 2.55,32,5.39,3,5 to 15% lower,5.59,4,Within 5%,4.84 to 7.02,2,Level 3 NICU,4.01,1.84,5.84
2019,29,Bradford Teaching Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.793372823,53.80566545,5448,44,8.08,5,Over 5% higher,4.32,5,Over 5% higher,3.37 to 6.04,5404,18,3.33,5,Over 5% higher,2.27,5,Over 5% higher,1.50 to 3.55,62,11.38,5,Over 5% higher,6.62,5,Over 5% higher,5.56 to 9.05,2,Level 3 NICU,4.01,1.84,5.84
2019,31,Brighton and Sussex University Hospitals NHS Trust,England,,,,South East Coast,-0.089486225,50.99062704,4953,12,2.42,2,Over 15% lower,3.51,4,Within 5%,2.94 to 4.25,4941,10,2.02,2,Over 15% lower,2.17,3,5 to 15% lower,1.41 to 3.33,22,4.44,2,Over 15% lower,5.62,3,5 to 15% lower,4.75 to 7.28,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,32,Buckinghamshire Healthcare NHS Trust,England,,,,Thames Valley and Wessex,-0.801216231,51.79784154,4789,-1,-1,0,Suppressed due to small numbers,2.92,4,Within 5%,2.40 to 3.45,4779,-1,-1,0,Suppressed due to small numbers,0.8,2,Over 15% lower,0.43 to 1.49,10,2.09,2,Over 15% lower,3.75,3,5 to 15% lower,3.21 to 4.69,3,"4,000 or more births",2.96,1.09,4.05
2019,34,Calderdale and Huddersfield NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.855784958,53.70507897,4864,10,2.06,2,Over 15% lower,2.89,4,Within 5%,2.33 to 3.48,4854,7,1.44,5,Over 5% higher,1.2,5,Over 5% higher,0.74 to 1.98,17,3.5,3,5 to 15% lower,4.08,4,Within 5%,3.45 to 5.23,3,"4,000 or more births",2.96,1.09,4.05
2019,36,Cambridge University Hospitals NHS Foundation Trust,England,,,,East of England,0.140779614,52.17330324,5266,12,2.28,2,Over 15% lower,3.52,4,Within 5%,2.86 to 4.08,5254,4,0.76,2,Over 15% lower,1.58,2,Over 15% lower,0.99 to 2.63,16,3.04,2,Over 15% lower,4.89,2,Over 15% lower,4.05 to 6.47,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,40,Cardiff and Vale University Health Board,Wales,,,,Wales,-3.188104766,51.50629814,5316,14,2.63,2,Over 15% lower,3.47,4,Within 5%,2.80 to 4.13,5302,21,3.96,5,Over 5% higher,3.55,5,Over 5% higher,2.35 to 5.39,35,6.58,5,Over 5% higher,6.99,5,Over 5% higher,5.84 to 9.08,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,44,Chelsea and Westminster Hospital NHS Foundation Trust,England,,,,North West London,-0.179859309,51.48374824,11328,34,3,2,Over 15% lower,3.47,4,Within 5%,2.87 to 4.09,11294,16,1.42,2,Over 15% lower,2.06,2,Over 15% lower,1.36 to 3.14,50,4.41,2,Over 15% lower,5.56,3,5 to 15% lower,4.79 to 6.92,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,46,Chesterfield Royal Hospital NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.39855122,53.23593354,2709,5,1.85,2,Over 15% lower,2.96,4,Within 5%,2.38 to 3.51,2704,6,2.22,5,Over 5% higher,1.34,5,Over 5% higher,0.76 to 2.38,11,4.06,4,Within 5%,4.31,5,Over 5% higher,3.55 to 5.69,4,"2,000-3,999 births",3.01,1.02,4.03
2019,50,Countess of Chester Hospital NHS Foundation Trust,England,,,,North West (Cheshire and Merseyside),-2.897674446,53.21149643,2458,4,1.63,2,Over 15% lower,2.96,4,Within 5%,2.46 to 3.56,2454,3,1.22,5,Over 5% higher,1.09,5,Over 5% higher,0.59 to 1.95,7,2.85,2,Over 15% lower,4.05,4,Within 5%,3.42 to 5.24,4,"2,000-3,999 births",3.01,1.02,4.03
2019,51,County Durham and Darlington NHS Foundation Trust,England,,,,Northern,-1.591354026,54.78879514,4534,17,3.75,5,Over 5% higher,3.01,4,Within 5%,2.49 to 3.70,4517,4,0.89,2,Over 15% lower,1.06,4,Within 5%,0.62 to 1.78,21,4.63,5,Over 5% higher,4.07,4,Within 5%,3.48 to 5.24,3,"4,000 or more births",2.96,1.09,4.05
2019,53,Croydon Health Services NHS Trust,England,,,,South London,-0.107179352,51.38860428,3414,14,4.1,5,Over 5% higher,3.01,4,Within 5%,2.52 to 3.66,3400,5,1.47,5,Over 5% higher,1.08,5,Over 5% higher,0.61 to 1.88,19,5.57,5,Over 5% higher,4.08,4,Within 5%,3.55 to 5.24,4,"2,000-3,999 births",3.01,1.02,4.03
2019,55,Cwm Taf Morgannwg University Health Board,Wales,,,,Wales,-3.384263085,51.76352029,4998,14,2.8,3,5 to 15% lower,2.95,4,Within 5%,2.41 to 3.44,4984,9,1.81,5,Over 5% higher,1.37,5,Over 5% higher,0.84 to 2.26,23,4.6,5,Over 5% higher,4.33,5,Over 5% higher,3.62 to 5.44,3,"4,000 or more births",2.96,1.09,4.05
2019,56,Dartford and Gravesham NHS Trust,England,,,,South East Coast,0.168282067,51.47659402,4824,12,2.49,2,Over 15% lower,2.92,4,Within 5%,2.34 to 3.49,4812,3,0.62,2,Over 15% lower,1.01,3,5 to 15% lower,0.58 to 1.75,15,3.11,2,Over 15% lower,3.93,4,Within 5%,3.39 to 4.87,3,"4,000 or more births",2.96,1.09,4.05
2019,61,Doncaster and Bassetlaw Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.107679394,53.53048278,4708,9,1.91,2,Over 15% lower,2.89,4,Within 5%,2.36 to 3.45,4699,3,0.64,2,Over 15% lower,0.93,3,5 to 15% lower,0.55 to 1.66,12,2.55,2,Over 15% lower,3.81,3,5 to 15% lower,3.25 to 4.82,3,"4,000 or more births",2.96,1.09,4.05
2019,62,Dorset County Hospital NHS Foundation Trust,England,,,,Thames Valley and Wessex,-2.445811518,50.71289326,1624,-1,-1,0,Suppressed due to small numbers,3.13,4,Within 5%,2.18 to 4.05,1620,-1,-1,0,Suppressed due to small numbers,0.99,4,Within 5%,0.50 to 2.04,5,3.08,2,Over 15% lower,4.12,4,Within 5%,3.12 to 5.53,5,"Under 2,000 births",3.15,1.04,4.18
2019,67,East Cheshire NHS Trust,England,,,,North West (Cheshire and Merseyside),-2.140141249,53.26198264,1491,-1,-1,0,Suppressed due to small numbers,3.13,4,Within 5%,2.14 to 3.92,1488,-1,-1,0,Suppressed due to small numbers,0.93,3,5 to 15% lower,0.42 to 1.77,3,2.01,2,Over 15% lower,4.06,4,Within 5%,2.88 to 5.28,5,"Under 2,000 births",3.15,1.04,4.18
2019,68,East Kent Hospitals University NHS Foundation Trust,England,,,,South East Coast,1.391157188,51.37750223,6421,27,4.2,4,Within 5%,4.07,4,Within 5%,3.42 to 4.97,6394,19,2.97,5,Over 5% higher,2.99,5,Over 5% higher,1.83 to 4.82,46,7.16,5,Over 5% higher,6.91,5,Over 5% higher,5.84 to 9.09,2,Level 3 NICU,4.01,1.84,5.84
2019,69,East Lancashire Hospitals NHS Trust,England,,,,North West (Lancashire and South Cumbria),-2.226709877,53.8096203,6213,29,4.67,5,Over 5% higher,4.06,4,Within 5%,3.44 to 4.85,6184,14,2.26,5,Over 5% higher,2.17,5,Over 5% higher,1.37 to 3.41,43,6.92,5,Over 5% higher,6.22,5,Over 5% higher,5.41 to 7.78,2,Level 3 NICU,4.01,1.84,5.84
2019,97,East Suffolk and North Essex NHS Foundation Trust,England,,,,East of England,1.19812767,52.05954388,6980,14,2.01,2,Over 15% lower,2.89,4,Within 5%,2.33 to 3.47,6966,5,0.72,2,Over 15% lower,0.94,3,5 to 15% lower,0.58 to 1.59,19,2.72,2,Over 15% lower,3.81,3,5 to 15% lower,3.28 to 4.79,3,"4,000 or more births",2.96,1.09,4.05
2019,73,East Sussex Healthcare NHS Trust,England,,,,South East Coast,0.569367265,50.8847795,3013,-1,-1,0,Suppressed due to small numbers,2.99,4,Within 5%,2.44 to 3.63,3005,-1,-1,0,Suppressed due to small numbers,0.88,3,5 to 15% lower,0.49 to 1.60,9,2.99,2,Over 15% lower,3.86,4,Within 5%,3.23 to 4.85,4,"2,000-3,999 births",3.01,1.02,4.03
2019,66,East and North Hertfordshire NHS Trust,England,,,,East of England,-0.21111201,51.92414995,5362,6,1.12,2,Over 15% lower,2.84,4,Within 5%,2.13 to 3.50,5356,9,1.68,5,Over 5% higher,1.44,5,Over 5% higher,0.85 to 2.37,15,2.8,2,Over 15% lower,4.27,5,Over 5% higher,3.42 to 5.49,3,"4,000 or more births",2.96,1.09,4.05
2019,74,Epsom and St Helier University Hospitals NHS Trust,England,,,,South London,-0.271824887,51.32449692,4233,9,2.13,2,Over 15% lower,2.93,4,Within 5%,2.41 to 3.45,4224,5,1.18,5,Over 5% higher,1.13,4,Within 5%,0.64 to 1.85,14,3.31,2,Over 15% lower,4.06,4,Within 5%,3.35 to 5.11,3,"4,000 or more births",2.96,1.09,4.05
2019,75,Frimley Health NHS Foundation Trust,England,,,,Thames Valley and Wessex,-0.740025872,51.31914765,9296,27,2.9,4,Within 5%,2.97,4,Within 5%,2.50 to 3.52,9269,6,0.65,2,Over 15% lower,0.9,2,Over 15% lower,0.56 to 1.50,33,3.55,3,5 to 15% lower,3.87,4,Within 5%,3.37 to 4.80,3,"4,000 or more births",2.96,1.09,4.05
2019,76,Gateshead Health NHS Foundation Trust,England,,,,Northern,-1.579468796,54.93880988,1815,-1,-1,0,Suppressed due to small numbers,3.2,4,Within 5%,2.41 to 4.37,1805,-1,-1,0,Suppressed due to small numbers,0.96,3,5 to 15% lower,0.44 to 1.83,11,6.06,5,Over 5% higher,4.15,4,Within 5%,3.24 to 5.70,5,"Under 2,000 births",3.15,1.04,4.18
2019,77,George Eliot Hospital NHS Trust,England,,,,Central,-1.473639116,52.51162654,2248,5,2.22,2,Over 15% lower,2.98,4,Within 5%,2.40 to 3.56,2243,4,1.78,5,Over 5% higher,1.22,5,Over 5% higher,0.67 to 2.35,9,4,4,Within 5%,4.2,4,Within 5%,3.51 to 5.54,4,"2,000-3,999 births",3.01,1.02,4.03
2019,78,Gloucestershire Hospitals NHS Foundation Trust,England,,,,South West,-2.232508121,51.86565036,5870,14,2.39,2,Over 15% lower,2.95,4,Within 5%,2.44 to 3.50,5856,6,1.02,3,5 to 15% lower,1.12,4,Within 5%,0.67 to 1.89,20,3.41,2,Over 15% lower,4.07,4,Within 5%,3.53 to 5.17,3,"4,000 or more births",2.96,1.09,4.05
2019,81,Great Western Hospitals NHS Foundation Trust,England,,,,South West,-1.726267683,51.53767831,4149,8,1.93,2,Over 15% lower,2.92,4,Within 5%,2.37 to 3.48,4141,4,0.97,3,5 to 15% lower,1.12,4,Within 5%,0.65 to 1.91,12,2.89,2,Over 15% lower,4.03,4,Within 5%,3.35 to 5.12,3,"4,000 or more births",2.96,1.09,4.05
2019,83,Guy's and St Thomas' NHS Foundation Trust,England,,,,South London,-0.118063666,51.49739622,6667,22,3.3,3,5 to 15% lower,3.44,4,Within 5%,2.77 to 4.13,6645,23,3.46,5,Over 5% higher,2.86,5,Over 5% higher,1.92 to 4.23,45,6.75,5,Over 5% higher,6.28,4,Within 5%,5.38 to 7.96,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,84,Hampshire Hospitals NHS Foundation Trust,England,,,,Thames Valley and Wessex,-1.329506244,51.06083139,5047,14,2.77,3,5 to 15% lower,2.99,4,Within 5%,2.51 to 3.57,5033,3,0.6,2,Over 15% lower,1,3,5 to 15% lower,0.56 to 1.66,17,3.37,2,Over 15% lower,3.98,4,Within 5%,3.46 to 4.96,3,"4,000 or more births",2.96,1.09,4.05
2019,85,Harrogate and District NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.516284762,53.99360023,1763,8,4.54,5,Over 5% higher,3.2,4,Within 5%,2.32 to 4.31,1755,3,1.71,5,Over 5% higher,1.18,5,Over 5% higher,0.61 to 2.42,11,6.24,5,Over 5% higher,4.4,5,Over 5% higher,3.49 to 6.21,5,"Under 2,000 births",3.15,1.04,4.18
2019,91,Homerton University Hospital NHS Foundation Trust,England,,,,North Central & East London,-0.044481189,51.55012704,5636,25,4.44,5,Over 5% higher,3.98,4,Within 5%,3.40 to 4.83,5611,10,1.78,4,Within 5%,1.73,3,5 to 15% lower,1.08 to 2.69,35,6.21,5,Over 5% higher,5.7,4,Within 5%,4.98 to 7.07,2,Level 3 NICU,4.01,1.84,5.84
2019,93,Hull University Teaching Hospitals NHS Trust,England,,,,Yorkshire & Humber,-0.356594403,53.74416597,5009,17,3.39,4,Within 5%,3.57,4,Within 5%,3.07 to 4.34,4992,12,2.4,4,Within 5%,2.43,4,Within 5%,1.57 to 3.72,29,5.79,4,Within 5%,5.98,4,Within 5%,5.07 to 7.72,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,95,Hywel Dda University Health Board,Wales,,,,Wales,-4.070114034,52.41568786,3093,12,3.88,5,Over 5% higher,3.05,4,Within 5%,2.57 to 3.84,3081,6,1.95,5,Over 5% higher,1.33,5,Over 5% higher,0.74 to 2.41,18,5.82,5,Over 5% higher,4.37,5,Over 5% higher,3.64 to 5.74,4,"2,000-3,999 births",3.01,1.02,4.03
2019,96,Imperial College Healthcare NHS Trust,England,,,,North West London,-0.235063927,51.5160154,9709,39,4.02,4,Within 5%,3.92,4,Within 5%,3.27 to 4.74,9670,23,2.38,5,Over 5% higher,1.89,4,Within 5%,1.29 to 3.00,62,6.39,5,Over 5% higher,5.81,4,Within 5%,5.05 to 7.35,2,Level 3 NICU,4.01,1.84,5.84
2019,98,Isle of Man Department of Health and Social Care,Crown Dependencies,,,,,-4.502152157,54.16210093,706,-1,-1,0,Suppressed due to small numbers,3.13,4,Within 5%,2.15 to 4.04,705,-1,-1,0,Suppressed due to small numbers,1.14,5,Over 5% higher,0.58 to 2.40,3,4.25,4,Within 5%,4.28,4,Within 5%,3.22 to 5.94,5,"Under 2,000 births",3.15,1.04,4.18
2019,99,Isle of Wight NHS Trust,England,,,,Thames Valley and Wessex,-1.299444091,50.71051664,1025,-1,-1,0,Suppressed due to small numbers,3.19,4,Within 5%,2.35 to 4.22,1019,-1,-1,0,Suppressed due to small numbers,1.03,4,Within 5%,0.52 to 2.11,7,6.83,5,Over 5% higher,4.21,4,Within 5%,3.28 to 5.73,5,"Under 2,000 births",3.15,1.04,4.18
2019,100,James Paget University Hospitals NHS Foundation Trust,England,,,,East of England,1.719845103,52.56125247,1887,-1,-1,0,Suppressed due to small numbers,3.17,4,Within 5%,2.36 to 4.15,1879,-1,-1,0,Suppressed due to small numbers,0.99,4,Within 5%,0.48 to 2.00,10,5.3,5,Over 5% higher,4.15,4,Within 5%,3.20 to 5.71,5,"Under 2,000 births",3.15,1.04,4.18
2019,103,Kettering General Hospital NHS Foundation Trust,England,,,,Central,-0.739720267,52.40238609,3413,9,2.64,3,5 to 15% lower,2.99,4,Within 5%,2.38 to 3.57,3404,6,1.76,5,Over 5% higher,1.21,5,Over 5% higher,0.72 to 2.17,15,4.39,5,Over 5% higher,4.23,5,Over 5% higher,3.49 to 5.48,4,"2,000-3,999 births",3.01,1.02,4.03
2019,104,King's College Hospital NHS Foundation Trust,England,,,,South London,-0.090697015,51.46784135,9080,37,4.07,5,Over 5% higher,3.59,4,Within 5%,3.05 to 4.39,9043,13,1.44,2,Over 15% lower,2.24,3,5 to 15% lower,1.45 to 3.43,50,5.51,3,5 to 15% lower,5.87,4,Within 5%,5.07 to 7.51,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,105,Kingston Hospital NHS Foundation Trust,England,,,,South London,-0.281504922,51.41376592,4925,-1,-1,0,Suppressed due to small numbers,2.89,4,Within 5%,2.35 to 3.42,4917,-1,-1,0,Suppressed due to small numbers,0.88,2,Over 15% lower,0.49 to 1.62,9,1.83,2,Over 15% lower,3.79,3,5 to 15% lower,3.22 to 4.75,3,"4,000 or more births",2.96,1.09,4.05
2019,107,Lancashire Teaching Hospitals NHS Foundation Trust,England,,,,North West (Lancashire and South Cumbria),-2.706008008,53.79114469,4218,18,4.27,5,Over 5% higher,4.08,4,Within 5%,3.48 to 5.04,4200,3,0.71,2,Over 15% lower,1.43,2,Over 15% lower,0.87 to 2.42,21,4.98,3,5 to 15% lower,5.45,3,5 to 15% lower,4.66 to 7.04,2,Level 3 NICU,4.01,1.84,5.84
2019,111,Lewisham and Greenwich NHS trust,England,,,,South London,-0.01543391,51.45381118,7856,33,4.2,5,Over 5% higher,3,4,Within 5%,2.53 to 3.62,7823,6,0.77,2,Over 15% lower,0.93,3,5 to 15% lower,0.56 to 1.58,39,4.96,5,Over 5% higher,3.95,4,Within 5%,3.46 to 4.95,3,"4,000 or more births",2.96,1.09,4.05
2019,116,Liverpool Women's NHS Foundation Trust,England,,,,North West (Cheshire and Merseyside),-2.958632782,53.39802504,8099,30,3.7,4,Within 5%,3.58,4,Within 5%,3.03 to 4.30,8069,26,3.22,5,Over 5% higher,2.92,5,Over 5% higher,2.07 to 4.33,56,6.91,5,Over 5% higher,6.52,5,Over 5% higher,5.68 to 8.34,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,293,London North West University Healthcare NHS Trust,England,,,,North West London,-0.320894364,51.57459899,4622,17,3.68,5,Over 5% higher,2.97,4,Within 5%,2.52 to 3.52,4605,6,1.3,5,Over 5% higher,1.12,4,Within 5%,0.67 to 1.86,23,4.98,5,Over 5% higher,4.08,4,Within 5%,3.55 to 5.15,3,"4,000 or more births",2.96,1.09,4.05
2019,119,Maidstone and Tunbridge Wells NHS Trust,England,,,,South East Coast,0.308903007,51.1485904,5634,-1,-1,0,Suppressed due to small numbers,2.99,4,Within 5%,2.47 to 3.45,5618,-1,-1,0,Suppressed due to small numbers,0.84,2,Over 15% lower,0.47 to 1.47,17,3.02,2,Over 15% lower,3.82,3,5 to 15% lower,3.28 to 4.78,3,"4,000 or more births",2.96,1.09,4.05
2019,297,Manchester University NHS Foundation Trust,England,,,,North West (Greater Manchester),-2.223267795,53.46117538,13016,47,3.61,4,Within 5%,3.53,4,Within 5%,2.95 to 4.15,12969,19,1.47,2,Over 15% lower,1.9,2,Over 15% lower,1.29 to 2.88,66,5.07,2,Over 15% lower,5.46,3,5 to 15% lower,4.86 to 6.73,1,Level 3 NICU & neonatal surgery,3.55,2.5,6.05
2019,121,Medway NHS Foundation Trust,England,,,,South East Coast,0.543894728,51.37773043,4806,15,3.12,2,Over 15% lower,3.94,4,Within 5%,3.33 to 4.69,4791,7,1.46,2,Over 15% lower,1.76,4,Within 5%,1.05 to 3.00,22,4.58,2,Over 15% lower,5.69,4,Within 5%,4.89 to 7.39,2,Level 3 NICU,4.01,1.84,5.84
2019,123,Mid Cheshire Hospitals NHS Foundation Trust,England,,,,North West (Cheshire and Merseyside),-2.4744661,53.11739761,2924,8,2.74,3,5 to 15% lower,3.01,4,Within 5%,2.48 to 3.64,2916,3,1.03,4,Within 5%,1.02,4,Within 5%,0.60 to 1.77,11,3.76,3,5 to 15% lower,4.03,4,Within 5%,3.42 to 5.28,4,"2,000-3,999 births",3.01,1.02,4.03
2019,214,Mid and South Essex NHS Foundation Trust,England,,,,East of England,0.690794649,51.55331719,12401,46,3.71,5,Over 5% higher,3.12,5,Over 5% higher,2.54 to 4.03,12355,16,1.3,5,Over 5% higher,1.27,5,Over 5% higher,0.83 to 1.96,62,5,5,Over 5% higher,4.39,5,Over 5% higher,3.73 to 5.64,3,"4,000 or more births",2.96,1.09,4.05
2019,126,Milton Keynes University Hospital NHS Foundation Trust,England,,,,Thames Valley and Wessex,-0.734237386,52.02594213,3586,-1,-1,0,Suppressed due to small numbers,2.98,4,Within 5%,2.41 to 3.56,3576,-1,-1,0,Suppressed due to small numbers,0.91,3,5 to 15% lower,0.50 to 1.59,12,3.35,2,Over 15% lower,3.88,4,Within 5%,3.31 to 4.93,4,"2,000-3,999 births",3.01,1.02,4.03
2019,128,NHS Ayrshire & Arran,Scotland,,,,West of Scotland,-4.53817072,55.61397468,3074,10,3.25,2,Over 15% lower,3.98,4,Within 5%,3.34 to 4.75,3064,6,1.96,5,Over 5% higher,2.05,5,Over 5% higher,1.23 to 3.35,16,5.2,3,5 to 15% lower,6.01,4,Within 5%,5.19 to 7.55,2,Level 3 NICU,4.01,1.84,5.84
2019,129,NHS Borders,Scotland,,,,South East Scotland & Tayside,-2.740474671,55.59548757,923,-1,-1,0,Suppressed due to small numbers,3.12,4,Within 5%,2.07 to 3.92,922,-1,-1,0,Suppressed due to small numbers,1.06,4,Within 5%,0.52 to 2.25,-1,-1,0,Suppressed due to small numbers,4.17,4,Within 5%,3.02 to 5.58,5,"Under 2,000 births",3.15,1.04,4.18
