ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2023,26,Blackpool Teaching Hospitals NHS Foundation Trust,England,,,,North West,-3.016264483,53.8206695,2406,5,2.08,2,Over 15% lower,2.88,4,Within 5%,2.35 to 3.50,2401,3,1.25,5,Over 5% higher,0.98,4,Within 5%,0.61 to 1.63,8,3.33,3,5 to 15% lower,3.86,4,Within 5%,3.26 to 5.00,4,"2,000-3,999 births",2.91,0.99,3.9
2023,27,Bolton NHS Foundation Trust,England,,,,North West,-2.43018498,53.55441453,5136,23,4.48,5,Over 5% higher,3.66,4,Within 5%,2.99 to 4.28,5113,3,0.59,2,Over 15% lower,1.39,2,Over 15% lower,0.85 to 2.25,26,5.06,3,5 to 15% lower,5.03,3,5 to 15% lower,4.28 to 6.28,2,Level 3 NICU,3.6,1.84,5.44
2023,29,Bradford Teaching Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.794879358,53.80588187,5233,30,5.73,5,Over 5% higher,3.72,4,Within 5%,3.02 to 4.60,5203,15,2.88,5,Over 5% higher,1.96,5,Over 5% higher,1.37 to 2.95,45,8.6,5,Over 5% higher,5.67,4,Within 5%,4.85 to 7.25,2,Level 3 NICU,3.6,1.84,5.44
2023,32,Buckinghamshire Healthcare NHS Trust,England,,,,Thames Valley and Wessex,-0.802757325,51.79830765,4493,13,2.89,4,Within 5%,3.03,4,Within 5%,2.58 to 3.76,4480,5,1.12,5,Over 5% higher,1.1,5,Over 5% higher,0.68 to 1.78,18,4.01,4,Within 5%,4.11,4,Within 5%,3.56 to 5.21,3,"4,000 or more births",3.03,1.02,4.05
2023,33,University Hospitals of Derby and Burton NHS Foundation Trust,England,,,,East Midlands,-1.513320614,52.91155644,8342,34,4.08,5,Over 5% higher,3.15,4,Within 5%,2.54 to 4.13,8308,9,1.08,5,Over 5% higher,0.92,3,5 to 15% lower,0.60 to 1.40,43,5.15,5,Over 5% higher,4.02,4,Within 5%,3.38 to 5.22,3,"4,000 or more births",3.03,1.02,4.05
2023,34,Calderdale and Huddersfield NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.857279743,53.70530631,4276,11,2.57,2,Over 15% lower,2.98,4,Within 5%,2.46 to 3.62,4265,10,2.34,5,Over 5% higher,1.33,5,Over 5% higher,0.83 to 2.21,21,4.91,5,Over 5% higher,4.31,5,Over 5% higher,3.64 to 5.58,3,"4,000 or more births",3.03,1.02,4.05
2023,36,Cambridge University Hospitals NHS Foundation Trust,England,,,,East of England,0.13911444,52.1737407,5459,22,4.03,5,Over 5% higher,3.55,4,Within 5%,2.87 to 4.58,5437,9,1.66,2,Over 15% lower,2.19,2,Over 15% lower,1.48 to 3.20,31,5.68,3,5 to 15% lower,5.65,3,5 to 15% lower,4.72 to 7.26,1,Level 3 NICU & neonatal surgery,3.42,2.6,6.01
2023,40,Cardiff and Vale University Health Board,Wales,,,,Wales,-3.189360354,51.50676434,4844,18,3.72,5,Over 5% higher,3.46,4,Within 5%,2.94 to 4.26,4826,10,2.07,2,Over 15% lower,2.68,4,Within 5%,1.78 to 3.99,28,5.78,4,Within 5%,6.12,4,Within 5%,5.31 to 7.79,1,Level 3 NICU & neonatal surgery,3.42,2.6,6.01
2023,44,Chelsea and Westminster Hospital NHS Foundation Trust,England,,,,London,-0.181458758,51.48426049,10183,30,2.95,3,5 to 15% lower,3.34,4,Within 5%,2.74 to 3.97,10153,20,1.97,2,Over 15% lower,2.55,4,Within 5%,1.74 to 3.64,50,4.91,2,Over 15% lower,5.88,4,Within 5%,4.99 to 7.29,1,Level 3 NICU & neonatal surgery,3.42,2.6,6.01
2023,46,Chesterfield Royal Hospital NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.400081229,53.23622277,2751,6,2.18,2,Over 15% lower,2.88,4,Within 5%,2.35 to 3.51,2745,3,1.09,5,Over 5% higher,1.02,4,Within 5%,0.64 to 1.67,9,3.27,2,Over 15% lower,3.91,4,Within 5%,3.25 to 4.89,4,"2,000-3,999 births",2.91,0.99,3.9
2023,47,South Tyneside and Sunderland NHS Foundation Trust,England,,,,Northern,-1.411018196,54.90306329,3584,7,1.95,2,Over 15% lower,3.51,4,Within 5%,2.77 to 4.32,3577,7,1.96,5,Over 5% higher,2.03,5,Over 5% higher,1.32 to 3.23,14,3.91,2,Over 15% lower,5.52,4,Within 5%,4.64 to 6.98,2,Level 3 NICU,3.6,1.84,5.44
2023,50,Countess of Chester Hospital NHS Foundation Trust,England,,,,North West,-2.899024442,53.21176712,1996,5,-1,0,Suppressed due to small numbers,2.58,4,Within 5%,1.86 to 3.53,1991,-1,-1,0,Suppressed due to small numbers,0.87,3,5 to 15% lower,0.42 to 1.59,6,3.01,3,5 to 15% lower,3.44,4,Within 5%,2.62 to 4.69,5,"Under 2,000 births",2.58,0.92,3.5
2023,51,County Durham and Darlington NHS Foundation Trust,England,,,,Northern,-1.592928212,54.78889855,4057,14,3.45,5,Over 5% higher,3.07,4,Within 5%,2.56 to 3.86,4043,4,0.99,4,Within 5%,1.06,4,Within 5%,0.60 to 1.71,18,4.44,5,Over 5% higher,4.13,4,Within 5%,3.50 to 5.28,3,"4,000 or more births",3.03,1.02,4.05
2023,53,Croydon Health Services NHS Trust,England,,,,London,-0.108783178,51.38912869,3097,15,-1,0,Suppressed due to small numbers,2.95,4,Within 5%,2.51 to 3.72,3082,-1,-1,0,Suppressed due to small numbers,0.84,2,Over 15% lower,0.51 to 1.34,16,5.17,5,Over 5% higher,3.78,4,Within 5%,3.35 to 4.80,4,"2,000-3,999 births",2.91,0.99,3.9
2023,55,Cwm Taf Morgannwg University Health Board,Wales,,,,Wales,-3.385504526,51.76395402,4602,14,3.04,4,Within 5%,3.05,4,Within 5%,2.56 to 3.77,4588,8,1.74,5,Over 5% higher,1.23,5,Over 5% higher,0.77 to 2.00,22,4.78,5,Over 5% higher,4.29,5,Over 5% higher,3.64 to 5.41,3,"4,000 or more births",3.03,1.02,4.05
2023,56,Dartford and Gravesham NHS Trust,England,,,,"Kent, Surrey and Sussex",0.166643343,51.47711269,4522,10,2.21,2,Over 15% lower,2.96,4,Within 5%,2.42 to 3.64,4512,4,0.89,3,5 to 15% lower,1,4,Within 5%,0.62 to 1.65,14,3.1,2,Over 15% lower,3.96,4,Within 5%,3.38 to 4.97,3,"4,000 or more births",3.03,1.02,4.05
2023,61,Doncaster and Bassetlaw Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.109256679,53.53074188,4476,14,-1,0,Suppressed due to small numbers,3.04,4,Within 5%,2.58 to 3.73,4462,-1,-1,0,Suppressed due to small numbers,0.83,2,Over 15% lower,0.50 to 1.35,15,3.35,2,Over 15% lower,3.84,3,5 to 15% lower,3.32 to 4.81,3,"4,000 or more births",3.03,1.02,4.05
2023,62,Dorset County Hospital NHS Foundation Trust,England,,,,Thames Valley and Wessex,-2.447125333,50.71346129,1486,-1,-1,0,Suppressed due to small numbers,2.56,4,Within 5%,1.81 to 3.42,1484,-1,-1,0,Suppressed due to small numbers,0.84,3,5 to 15% lower,0.41 to 1.56,-1,-1,0,Suppressed due to small numbers,3.4,4,Within 5%,2.55 to 4.67,5,"Under 2,000 births",2.58,0.92,3.5
2023,66,East and North Hertfordshire NHS Trust,England,,,,East of England,-0.212726073,51.92461065,4713,8,-1,0,Suppressed due to small numbers,2.95,4,Within 5%,2.38 to 3.60,4705,-1,-1,0,Suppressed due to small numbers,0.93,3,5 to 15% lower,0.54 to 1.47,10,2.12,2,Over 15% lower,3.88,4,Within 5%,3.27 to 4.87,3,"4,000 or more births",3.03,1.02,4.05
2023,67,East Cheshire NHS Trust,England,,,,North West,-2.141583841,53.26225793,588,-1,-1,0,Suppressed due to small numbers,2.59,4,Within 5%,1.80 to 3.62,586,-1,-1,0,Suppressed due to small numbers,0.96,4,Within 5%,0.49 to 1.80,3,5.1,5,Over 5% higher,3.54,4,Within 5%,2.72 to 4.83,5,"Under 2,000 births",2.58,0.92,3.5
2023,68,East Kent Hospitals University NHS Foundation Trust,England,,,,"Kent, Surrey and Sussex",1.389384459,51.37805301,5689,8,1.41,2,Over 15% lower,3.42,3,5 to 15% lower,2.51 to 4.42,5681,7,1.23,2,Over 15% lower,1.8,4,Within 5%,1.16 to 2.79,15,2.64,2,Over 15% lower,5.21,4,Within 5%,4.15 to 6.74,2,Level 3 NICU,3.6,1.84,5.44
2023,69,East Lancashire Hospitals NHS Trust,England,,,,North West,-2.22816413,53.80982996,5773,17,2.94,2,Over 15% lower,3.51,4,Within 5%,2.73 to 4.23,5756,8,1.39,2,Over 15% lower,1.64,3,5 to 15% lower,1.03 to 2.49,25,4.33,2,Over 15% lower,5.15,3,5 to 15% lower,4.26 to 6.46,2,Level 3 NICU,3.6,1.84,5.44
2023,73,East Sussex Healthcare NHS Trust,England,,,,"Kent, Surrey and Sussex",0.567707879,50.88537304,2724,10,3.67,5,Over 5% higher,2.95,4,Within 5%,2.46 to 3.57,2714,3,1.11,5,Over 5% higher,1.02,4,Within 5%,0.63 to 1.75,13,4.77,5,Over 5% higher,3.96,4,Within 5%,3.42 to 5.05,4,"2,000-3,999 births",2.91,0.99,3.9
2023,74,Epsom and St Helier University Hospitals NHS Trust,England,,,,London,-0.273407437,51.32502613,3696,15,4.06,5,Over 5% higher,2.98,4,Within 5%,2.46 to 3.80,3681,3,0.81,2,Over 15% lower,1.02,4,Within 5%,0.64 to 1.64,18,4.87,5,Over 5% higher,4,4,Within 5%,3.49 to 5.20,4,"2,000-3,999 births",2.91,0.99,3.9
2023,75,Frimley Health NHS Foundation Trust,England,,,,Thames Valley and Wessex,-0.741555048,51.31967019,9186,32,3.48,5,Over 5% higher,3.09,4,Within 5%,2.61 to 3.85,9154,10,1.09,5,Over 5% higher,1.16,5,Over 5% higher,0.73 to 1.85,42,4.57,5,Over 5% higher,4.23,4,Within 5%,3.61 to 5.42,3,"4,000 or more births",3.03,1.02,4.05
2023,76,Gateshead Health NHS Foundation Trust,England,,,,Northern,-1.581051286,54.93889572,1815,3,1.65,2,Over 15% lower,2.56,4,Within 5%,1.79 to 3.40,1812,3,1.66,5,Over 5% higher,1.02,5,Over 5% higher,0.55 to 1.88,6,3.31,3,5 to 15% lower,3.57,4,Within 5%,2.75 to 4.90,5,"Under 2,000 births",2.58,0.92,3.5
2023,77,George Eliot Hospital NHS Trust,England,,,,West Midlands,-1.475130691,52.5119994,2097,3,1.43,2,Over 15% lower,2.86,4,Within 5%,2.29 to 3.43,2094,3,1.43,5,Over 5% higher,1.08,5,Over 5% higher,0.63 to 1.88,6,2.86,2,Over 15% lower,3.93,4,Within 5%,3.26 to 5.03,4,"2,000-3,999 births",2.91,0.99,3.9
2023,78,Gloucestershire Hospitals NHS Foundation Trust,England,,,,South West,-2.23388668,51.8660876,5484,15,2.74,3,5 to 15% lower,3.02,4,Within 5%,2.50 to 3.62,5469,6,1.1,5,Over 5% higher,1.04,4,Within 5%,0.66 to 1.66,21,3.83,3,5 to 15% lower,4.06,4,Within 5%,3.53 to 5.12,3,"4,000 or more births",3.03,1.02,4.05
2023,81,Great Western Hospitals NHS Foundation Trust,England,,,,South West,-1.727692548,51.53816086,3750,13,3.47,5,Over 5% higher,2.94,4,Within 5%,2.45 to 3.70,3737,5,1.34,5,Over 5% higher,1.08,5,Over 5% higher,0.67 to 1.73,18,4.8,5,Over 5% higher,4.02,4,Within 5%,3.43 to 5.19,4,"2,000-3,999 births",2.91,0.99,3.9
2023,83,Guy's and St Thomas' NHS Foundation Trust,England,,,,London,-0.119670704,51.49790787,6448,19,2.95,3,5 to 15% lower,3.31,4,Within 5%,2.66 to 4.03,6429,12,1.87,2,Over 15% lower,2.31,3,5 to 15% lower,1.59 to 3.35,31,4.81,2,Over 15% lower,5.63,3,5 to 15% lower,4.87 to 7.03,1,Level 3 NICU & neonatal surgery,3.42,2.6,6.01
2023,84,Hampshire Hospitals NHS Foundation Trust,England,,,,Thames Valley and Wessex,-1.330958692,51.06137496,4508,11,2.44,2,Over 15% lower,3.02,4,Within 5%,2.54 to 3.62,4497,3,0.67,2,Over 15% lower,1,4,Within 5%,0.60 to 1.63,14,3.11,2,Over 15% lower,4.01,4,Within 5%,3.51 to 4.96,3,"4,000 or more births",3.03,1.02,4.05
2023,85,Harrogate and District NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.517832889,53.99379865,1675,4,2.39,3,5 to 15% lower,2.59,4,Within 5%,1.80 to 3.56,1671,4,2.39,5,Over 5% higher,1.12,5,Over 5% higher,0.62 to 2.33,8,4.78,5,Over 5% higher,3.69,5,Over 5% higher,2.89 to 5.24,5,"Under 2,000 births",2.58,0.92,3.5
2023,91,Homerton Healthcare NHS Foundation Trust,England,,,,London,-0.046098772,51.55063377,5650,19,3.36,3,5 to 15% lower,3.55,4,Within 5%,2.87 to 4.29,5631,10,1.78,4,Within 5%,1.82,4,Within 5%,1.21 to 2.71,29,5.13,3,5 to 15% lower,5.37,4,Within 5%,4.63 to 6.69,2,Level 3 NICU,3.6,1.84,5.44
2023,93,Hull University Teaching Hospitals NHS Trust,England,,,,Yorkshire & Humber,-0.358271255,53.74441185,4840,15,3.1,3,5 to 15% lower,3.43,4,Within 5%,2.96 to 4.06,4825,5,1.04,2,Over 15% lower,1.94,2,Over 15% lower,1.29 to 2.96,20,4.13,2,Over 15% lower,5.28,3,5 to 15% lower,4.63 to 6.75,1,Level 3 NICU & neonatal surgery,3.42,2.6,6.01
2023,95,Hywel Dda University Health Board,Wales,,,,Wales,-4.071296661,52.41603681,2934,7,-1,0,Suppressed due to small numbers,2.9,4,Within 5%,2.39 to 3.52,2927,-1,-1,0,Suppressed due to small numbers,0.93,3,5 to 15% lower,0.54 to 1.42,8,2.73,2,Over 15% lower,3.83,4,Within 5%,3.32 to 4.75,4,"2,000-3,999 births",2.91,0.99,3.9
2023,96,Imperial College Healthcare NHS Trust,England,,,,London,-0.236658408,51.51652304,9303,24,2.58,2,Over 15% lower,3.36,3,5 to 15% lower,2.50 to 4.35,9279,20,2.16,5,Over 5% higher,1.94,5,Over 5% higher,1.34 to 2.85,44,4.73,3,5 to 15% lower,5.29,4,Within 5%,4.30 to 6.76,2,Level 3 NICU,3.6,1.84,5.44
2023,97,East Suffolk and North Essex NHS Foundation Trust,England,,,,East of England,1.196346083,52.06001244,6439,21,3.26,5,Over 5% higher,3.08,4,Within 5%,2.57 to 3.83,6418,5,0.78,2,Over 15% lower,0.98,4,Within 5%,0.61 to 1.50,26,4.04,4,Within 5%,4.05,4,Within 5%,3.47 to 5.08,3,"4,000 or more births",3.03,1.02,4.05
2023,98,Manx Care,Crown Dependencies,,,,,-4.503341675,54.16223899,623,-1,-1,0,Suppressed due to small numbers,2.59,4,Within 5%,1.81 to 3.62,621,-1,-1,0,Suppressed due to small numbers,0.87,4,Within 5%,0.41 to 1.53,-1,-1,0,Suppressed due to small numbers,3.45,4,Within 5%,2.57 to 4.77,5,"Under 2,000 births",2.58,0.92,3.5
2023,99,Isle of Wight NHS Trust,England,,,,Thames Valley and Wessex,-1.300887078,50.71110111,907,5,-1,0,Suppressed due to small numbers,2.62,4,Within 5%,1.90 to 3.71,902,-1,-1,0,Suppressed due to small numbers,0.87,3,5 to 15% lower,0.43 to 1.52,5,5.51,5,Over 5% higher,3.49,4,Within 5%,2.73 to 4.83,5,"Under 2,000 births",2.58,0.92,3.5
2023,100,James Paget University Hospitals NHS Foundation Trust,England,,,,East of England,1.717979928,52.56167214,1770,9,-1,0,Suppressed due to small numbers,2.64,4,Within 5%,1.95 to 3.78,1761,-1,-1,0,Suppressed due to small numbers,0.92,4,Within 5%,0.47 to 1.73,11,6.21,5,Over 5% higher,3.56,4,Within 5%,2.83 to 5.08,5,"Under 2,000 births",2.58,0.92,3.5
2023,103,Kettering General Hospital NHS Foundation Trust,England,,,,East Midlands,-0.741293113,52.40278284,3185,16,5.02,5,Over 5% higher,3.01,4,Within 5%,2.40 to 3.98,3169,6,1.89,5,Over 5% higher,1.11,5,Over 5% higher,0.73 to 1.86,22,6.91,5,Over 5% higher,4.14,5,Over 5% higher,3.49 to 5.57,4,"2,000-3,999 births",2.91,0.99,3.9
2023,104,King's College Hospital NHS Foundation Trust,England,,,,London,-0.092305953,51.46835686,7523,23,3.06,3,5 to 15% lower,3.36,4,Within 5%,2.78 to 3.99,7500,12,1.6,2,Over 15% lower,2.45,3,5 to 15% lower,1.68 to 3.57,35,4.65,2,Over 15% lower,5.83,4,Within 5%,5.08 to 7.21,1,Level 3 NICU & neonatal surgery,3.42,2.6,6.01
2023,105,Kingston Hospital NHS Foundation Trust,England,,,,London,-0.283089971,51.41428465,4647,9,1.94,2,Over 15% lower,2.98,4,Within 5%,2.50 to 3.59,4638,3,0.65,2,Over 15% lower,1.02,4,Within 5%,0.62 to 1.65,12,2.58,2,Over 15% lower,3.99,4,Within 5%,3.43 to 4.89,3,"4,000 or more births",3.03,1.02,4.05
2023,107,Lancashire Teaching Hospitals NHS Foundation Trust,England,,,,North West,-2.707403408,53.79134978,4104,13,3.17,3,5 to 15% lower,3.59,4,Within 5%,2.87 to 4.31,4091,6,1.47,2,Over 15% lower,1.83,4,Within 5%,1.16 to 2.90,19,4.63,3,5 to 15% lower,5.42,4,Within 5%,4.60 to 6.91,2,Level 3 NICU,3.6,1.84,5.44
2023,111,Lewisham and Greenwich NHS Trust,England,,,,London,-0.017050825,51.45432952,6603,23,3.48,5,Over 5% higher,3,4,Within 5%,2.53 to 3.71,6580,4,0.61,2,Over 15% lower,0.93,3,5 to 15% lower,0.57 to 1.57,27,4.09,4,Within 5%,3.95,4,Within 5%,3.49 to 4.93,3,"4,000 or more births",3.03,1.02,4.05
2023,116,Liverpool Women's NHS Foundation Trust,England,,,,North West,-2.959982485,53.39827297,7230,19,2.63,2,Over 15% lower,3.32,4,Within 5%,2.69 to 3.99,7211,35,4.85,5,Over 5% higher,3.51,5,Over 5% higher,2.37 to 5.07,54,7.47,5,Over 5% higher,6.95,5,Over 5% higher,5.71 to 8.96,1,Level 3 NICU & neonatal surgery,3.42,2.6,6.01
2023,118,Bedfordshire Hospitals NHS Foundation Trust,England,,,,East of England,-0.474268944,51.89417721,8110,39,4.81,5,Over 5% higher,3.74,4,Within 5%,3.06 to 4.65,8071,13,1.61,3,5 to 15% lower,1.81,4,Within 5%,1.23 to 2.86,52,6.41,5,Over 5% higher,5.55,4,Within 5%,4.76 to 7.20,2,Level 3 NICU,3.6,1.84,5.44
2023,119,Maidstone and Tunbridge Wells NHS Trust,England,,,,"Kent, Surrey and Sussex",0.307261977,51.14914926,5564,14,2.52,2,Over 15% lower,3.03,4,Within 5%,2.57 to 3.73,5550,4,0.72,2,Over 15% lower,0.98,4,Within 5%,0.58 to 1.62,18,3.24,2,Over 15% lower,4,4,Within 5%,3.46 to 5.03,3,"4,000 or more births",3.03,1.02,4.05
2023,121,Medway NHS Foundation Trust,England,,,,"Kent, Surrey and Sussex",0.542217593,51.37826671,4529,17,3.75,4,Within 5%,3.64,4,Within 5%,3.03 to 4.37,4512,9,1.99,5,Over 5% higher,2.01,5,Over 5% higher,1.29 to 3.15,26,5.74,5,Over 5% higher,5.64,4,Within 5%,4.81 to 7.15,2,Level 3 NICU,3.6,1.84,5.44
2023,123,Mid Cheshire Hospitals NHS Foundation Trust,England,,,,North West,-2.475863107,53.11768515,2909,12,4.13,5,Over 5% higher,2.97,4,Within 5%,2.48 to 3.78,2897,4,1.38,5,Over 5% higher,1.06,5,Over 5% higher,0.67 to 1.67,16,5.5,5,Over 5% higher,4.04,4,Within 5%,3.43 to 5.17,4,"2,000-3,999 births",2.91,0.99,3.9
2023,126,Milton Keynes University Hospital NHS Foundation Trust,England,,,,Thames Valley and Wessex,-0.735795391,52.02638278,3721,15,4.03,5,Over 5% higher,2.94,4,Within 5%,2.48 to 3.62,3706,3,0.81,2,Over 15% lower,0.95,4,Within 5%,0.59 to 1.51,18,4.84,5,Over 5% higher,3.9,4,Within 5%,3.42 to 4.93,4,"2,000-3,999 births",2.91,0.99,3.9
2023,128,NHS Ayrshire & Arran,Scotland,,,,Scotland,-4.539408686,55.61393979,2804,8,2.85,4,Within 5%,2.91,4,Within 5%,2.47 to 3.52,2796,7,2.5,5,Over 5% higher,1.18,5,Over 5% higher,0.75 to 1.90,15,5.35,5,Over 5% higher,4.15,5,Over 5% higher,3.56 to 5.39,4,"2,000-3,999 births",2.91,0.99,3.9
2023,129,NHS Borders,Scotland,,,,Scotland,-2.741940858,55.59547849,816,-1,-1,0,Suppressed due to small numbers,2.57,4,Within 5%,1.78 to 3.52,815,-1,-1,0,Suppressed due to small numbers,0.94,4,Within 5%,0.48 to 1.87,-1,-1,0,Suppressed due to small numbers,3.51,4,Within 5%,2.70 to 4.84,5,"Under 2,000 births",2.58,0.92,3.5
2023,131,NHS Dumfries & Galloway,Scotland,,,,Scotland,-3.599237906,55.05630041,1103,5,-1,0,Suppressed due to small numbers,2.62,4,Within 5%,1.92 to 3.68,1098,-1,-1,0,Suppressed due to small numbers,0.91,4,Within 5%,0.46 to 1.62,6,5.44,5,Over 5% higher,3.52,4,Within 5%,2.71 to 5.01,5,"Under 2,000 births",2.58,0.92,3.5
2023,132,NHS Fife,Scotland,,,,Scotland,-3.161283618,56.12581322,2769,10,-1,0,Suppressed due to small numbers,2.96,4,Within 5%,2.52 to 3.60,2759,-1,-1,0,Suppressed due to small numbers,0.9,3,5 to 15% lower,0.48 to 1.41,11,3.97,4,Within 5%,3.81,4,Within 5%,3.25 to 4.75,4,"2,000-3,999 births",2.91,0.99,3.9
